name,date_of_birth,place_of_birth,team,season_start_year,season_end_year,competition,competitionNation,Foreign,Colony,Language,latitude,longitude
1,1/5/81,Belarus,vfb-stuttgart,2002,2003,Bundesliga,Germany,foreign,Other Countries,Belarusian,53.709807,27.953389
1,2/11/67,Croatia,vfb-stuttgart,2002,2003,Bundesliga,Germany,foreign,Other Countries,Croatian,45.1,15.2
1,26/11/80,Croatia,vfb-stuttgart,2002,2003,Bundesliga,Germany,foreign,Other Countries,Croatian,45.1,15.2
1,16/10/72,Poland,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,23/5/72,Netherlands,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Germany,Dutch/English,52.132633,5.291266
1,14/12/70,Belgium,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Germany,Dutch/French,50.503887,4.469936
1,10/5/71,Poland,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,14/11/77,Netherlands,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Germany,Dutch/English,52.132633,5.291266
1,4/4/73,Belgium,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Germany,Dutch/French,50.503887,4.469936
1,22/2/69,Belgium,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Germany,Dutch/French,50.503887,4.469936
1,29/12/78,Nigeria,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,United Kingdom,English,9.081999,8.675277
1,10/10/79,Nigeria,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,United Kingdom,English,9.081999,8.675277
1,4/7/78,Belgium,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Germany,Dutch/French,50.503887,4.469936
1,21/2/83,Czech Republic,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Other Countries,Czech,49.817492,15.472962
1,22/2/69,Belgium,fc-schalke-04,2002,2003,Bundesliga,Germany,foreign,Germany,Dutch/French,50.503887,4.469936
1,28/10/73,Australia,bayer-leverkusen,2002,2003,Bundesliga,Germany,foreign,United Kingdom,English,-25.274398,133.775136
1,6/11/81,Croatia,bayer-leverkusen,2002,2003,Bundesliga,Germany,foreign,Other Countries,Croatian,45.1,15.2
1,2/10/82,Morocco,bayer-leverkusen,2002,2003,Bundesliga,Germany,foreign,France,Arabic,31.791702,-7.09262
1,2/2/74,Poland,bayer-leverkusen,2002,2003,Bundesliga,Germany,foreign,Germany,Polish,51.919438,19.145136
1,15/11/75,Croatia,bayer-leverkusen,2002,2003,Bundesliga,Germany,foreign,Other Countries,Croatian,45.1,15.2
1,21/1/81,Croatia,bayer-leverkusen,2002,2003,Bundesliga,Germany,foreign,Other Countries,Croatian,45.1,15.2
1,11/12/76,Nigeria,bayer-leverkusen,2002,2003,Bundesliga,Germany,foreign,United Kingdom,English,9.081999,8.675277
1,13/10/78,Czech Republic,bayer-leverkusen,2002,2003,Bundesliga,Germany,foreign,Other Countries,Czech,49.817492,15.472962
1,30/1/80,Croatia,bayer-leverkusen,2002,2003,Bundesliga,Germany,foreign,Other Countries,Croatian,45.1,15.2
1,16/4/78,Croatia,juventus,2002,2003,Serie A,Italy,foreign,Other Countries,Croatian,45.1,15.2
1,13/3/73,Netherlands,juventus,2002,2003,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,30/8/72,Czech Republic,juventus,2002,2003,Serie A,Italy,foreign,Other Countries,Czech,49.817492,15.472962
1,11/6/75,Morocco,ssc-napoli,2002,2003,Serie A,Italy,foreign,France,Arabic,31.791702,-7.09262
1,24/2/79,Qatar,ssc-napoli,2002,2003,Serie A,Italy,foreign,United Kingdom,Arabic,25.354826,51.183884
1,15/1/82,Cameroon,sampdoria,2002,2003,Serie A,Italy,foreign,Germany,English/French,7.369722,12.354722
1,13/1/81,Ghana,acf-fiorentina,2002,2003,Serie A,Italy,foreign,United Kingdom,English,7.946527,-1.023194
1,16/8/70,Tunisia,genoa-cfc,2002,2003,Serie A,Italy,foreign,France,Arabic,33.886917,9.537499
1,6/5/75,Croatia,genoa-cfc,2002,2003,Serie A,Italy,foreign,Other Countries,Croatian,45.1,15.2
1,22/4/86,Cameroon,genoa-cfc,2002,2003,Serie A,Italy,foreign,Germany,English/French,7.369722,12.354722
1,23/2/74,Tunisia,genoa-cfc,2002,2003,Serie A,Italy,foreign,France,Arabic,33.886917,9.537499
1,22/3/76,Tunisia,genoa-cfc,2002,2003,Serie A,Italy,foreign,France,Arabic,33.886917,9.537499
1,21/7/78,Poland,genoa-cfc,2002,2003,Serie A,Italy,foreign,Germany,Polish,51.919438,19.145136
1,17/7/72,Netherlands,lazio-roma,2002,2003,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,15/2/84,Albania,lazio-roma,2002,2003,Serie A,Italy,foreign,Other Countries,Albanian,41.153332,20.168331
1,24/12/85,Nigeria,as-roma,2002,2003,Serie A,Italy,foreign,United Kingdom,English,9.081999,8.675277
1,4/6/77,Austria,torino-fc,2002,2003,Serie A,Italy,foreign,Germany,German,47.516231,14.550072
1,4/3/83,Nigeria,torino-fc,2002,2003,Serie A,Italy,foreign,United Kingdom,English,9.081999,8.675277
1,24/5/79,Belgium,udinese-calcio,2002,2003,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,31/8/73,Belgium,udinese-calcio,2002,2003,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,9/5/77,Czech Republic,udinese-calcio,2002,2003,Serie A,Italy,foreign,Other Countries,Czech,49.817492,15.472962
1,27/8/84,Ghana,udinese-calcio,2002,2003,Serie A,Italy,foreign,United Kingdom,English,7.946527,-1.023194
1,2/12/77,South Africa,udinese-calcio,2002,2003,Serie A,Italy,foreign,United Kingdom,English,-30.559482,22.937506
1,24/1/79,Croatia,atalanta,2002,2003,Serie A,Italy,foreign,Other Countries,Croatian,45.1,15.2
1,24/3/75,Croatia,atalanta,2002,2003,Serie A,Italy,foreign,Other Countries,Croatian,45.1,15.2
1,6/10/79,Sierra Leone,inter,2002,2003,Serie A,Italy,foreign,United Kingdom,English,8.460555,-11.779889
1,28/10/84,Nigeria,inter,2002,2003,Serie A,Italy,foreign,United Kingdom,English,9.081999,8.675277
1,27/2/78,Georgia,ac-milan,2002,2003,Serie A,Italy,foreign,Other Countries,Georgian,42.315407,43.356892
1,12/11/75,Croatia,ac-milan,2002,2003,Serie A,Italy,foreign,Other Countries,Croatian,45.1,15.2
1,1/9/83,Gabon,ac-milan,2002,2003,Serie A,Italy,foreign,France,French,-0.803689,11.609444
1,1/4/76,Netherlands,ac-milan,2002,2003,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,29/9/76,Ukraine,ac-milan,2002,2003,Serie A,Italy,foreign,Other Countries,Ukrainian,48.379433,31.16558
1,5/10/79,Australia,empoli-fc,2002,2003,Serie A,Italy,foreign,United Kingdom,English,-25.274398,133.775136
1,2/2/84,Senegal,parma-calcio-1913,2002,2003,Serie A,Italy,foreign,France,French,14.497401,-14.452362
1,11/2/80,Australia,parma-calcio-1913,2002,2003,Serie A,Italy,foreign,United Kingdom,English,-25.274398,133.775136
1,5/10/84,Slovenia,parma-calcio-1913,2002,2003,Serie A,Italy,foreign,Other Countries,Slovene,46.151241,14.995463
1,8/1/84,Mali,bologna-fc,2002,2003,Serie A,Italy,foreign,France,French,17.570692,-3.996166
1,16/4/84,Algeria,bologna-fc,2002,2003,Serie A,Italy,foreign,France,Arabic,28.033886,1.659626
1,29/11/82,Ghana,chievo-verona,2002,2003,Serie A,Italy,foreign,United Kingdom,English,7.946527,-1.023194
1,11/6/79,Croatia,chievo-verona,2002,2003,Serie A,Italy,foreign,Other Countries,Croatian,45.1,15.2
1,13/1/72,Australia,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,20/12/66,Netherlands,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,29/8/78,Nigeria,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,9.081999,8.675277
1,22/10/70,Netherlands,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,5/4/84,Uganda,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Swahili,1.373333,32.290275
1,4/11/76,Netherlands,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,10/4/72,Croatia,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Croatian,45.1,15.2
1,15/8/76,Netherlands,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,15/9/78,Iceland,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,27/3/72,Netherlands,chelsea-fc,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,23/3/73,Poland,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,Germany,Polish,51.919438,19.145136
1,13/7/75,Norway,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Norwegian,60.472024,8.468946
1,7/10/73,Finland,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Finnish,61.92411,25.748151
1,24/9/80,Norway,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Norwegian,60.472024,8.468946
1,1/3/80,Mali,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,France,French,17.570692,-3.996166
1,10/11/73,Czech Republic,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Czech,49.817492,15.472962
1,4/5/78,Croatia,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Croatian,45.1,15.2
1,10/2/77,Senegal,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,France,French,14.497401,-14.452362
1,9/3/83,Ireland,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,24/5/73,Czech Republic,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Czech,49.817492,15.472962
1,28/10/81,Czech Republic,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Czech,49.817492,15.472962
1,15/1/81,Senegal,liverpool-fc,2002,2003,premier League,United Kingdom,foreign,France,French,14.497401,-14.452362
1,21/9/79,Ireland,manchester-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,23/11/72,Norway,manchester-city,2002,2003,premier League,United Kingdom,foreign,Other Countries,Norwegian,60.472024,8.468946
1,31/5/83,Ireland,manchester-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,19/4/77,Cameroon,manchester-city,2002,2003,premier League,United Kingdom,foreign,Germany,English/French,7.369722,12.354722
1,22/5/73,Australia,manchester-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,25/2/73,Netherlands,manchester-city,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,25/3/76,Algeria,manchester-city,2002,2003,premier League,United Kingdom,foreign,France,Arabic,28.033886,1.659626
1,8/10/68,Algeria,manchester-city,2002,2003,premier League,United Kingdom,foreign,France,Arabic,28.033886,1.659626
1,2/4/72,Israel,manchester-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,Hebrew,31.046051,34.851612
1,3/1/77,Algeria,manchester-city,2002,2003,premier League,United Kingdom,foreign,France,Arabic,28.033886,1.659626
1,13/1/84,Ireland,manchester-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,7/9/77,Ireland,manchester-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,27/4/74,Australia,watford-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,22/8/77,Iceland,watford-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,26/9/69,Australia,afc-bournemouth,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,10/6/78,Ireland,afc-bournemouth,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,10/11/78,Ireland,afc-bournemouth,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,21/8/83,Australia,afc-bournemouth,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,1/7/57,Ireland,afc-bournemouth,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,29/8/76,Ireland,tottenham-hotspur,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,15/2/77,Slovenia,tottenham-hotspur,2002,2003,premier League,United Kingdom,foreign,Other Countries,Slovene,46.151241,14.995463
1,3/4/84,Belgium,tottenham-hotspur,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/French,50.503887,4.469936
1,31/1/80,Ireland,tottenham-hotspur,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,10/11/76,Norway,tottenham-hotspur,2002,2003,premier League,United Kingdom,foreign,Other Countries,Norwegian,60.472024,8.468946
1,8/7/80,Ireland,tottenham-hotspur,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,11/1/85,Ireland,tottenham-hotspur,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,19/1/77,Cameroon,arsenal-fc,2002,2003,premier League,United Kingdom,foreign,Germany,English/French,7.369722,12.354722
1,5/8/68,Ukraine,arsenal-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Ukrainian,48.379433,31.16558
1,21/1/76,Latvia,arsenal-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Latvian,56.879635,24.603189
1,5/2/75,Netherlands,arsenal-fc,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,10/5/69,Netherlands,arsenal-fc,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,1/8/76,Nigeria,arsenal-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,9.081999,8.675277
1,30/4/81,Ireland,manchester-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,21/5/77,South Africa,manchester-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-30.559482,22.937506
1,10/8/71,Ireland,manchester-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,15/9/82,Ireland,manchester-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,26/2/73,Norway,manchester-united,2002,2003,premier League,United Kingdom,foreign,Other Countries,Norwegian,60.472024,8.468946
1,1/7/76,Netherlands,manchester-united,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,31/1/85,Australia,wolverhampton-wanderers,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,2/11/72,Ireland,wolverhampton-wanderers,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,31/10/65,Ireland,wolverhampton-wanderers,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,13/9/80,Ireland,wolverhampton-wanderers,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,20/8/77,Iceland,wolverhampton-wanderers,2002,2003,premier League,United Kingdom,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,15/5/76,Ireland,wolverhampton-wanderers,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,11/2/82,Ireland,wolverhampton-wanderers,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,25/2/83,Ireland,wolverhampton-wanderers,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,7/12/77,Norway,everton-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Norwegian,60.472024,8.468946
1,16/10/79,Egypt,everton-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,Arabic,26.820553,30.802498
1,6/9/80,Nigeria,everton-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,9.081999,8.675277
1,30/11/83,Australia,everton-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,28/2/74,Ireland,everton-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,15/10/73,Ghana,everton-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,7.946527,-1.023194
1,28/3/85,Ireland,leicester-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,14/9/86,Ireland,leicester-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,24/7/86,Finland,leicester-city,2002,2003,premier League,United Kingdom,foreign,Other Countries,Finnish,61.92411,25.748151
1,25/8/87,Australia,leicester-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,18/6/75,Latvia,crystal-palace,2002,2003,premier League,United Kingdom,foreign,Other Countries,Latvian,56.879635,24.603189
1,8/10/68,Ireland,crystal-palace,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,4/7/73,Australia,crystal-palace,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,9/9/76,Finland,crystal-palace,2002,2003,premier League,United Kingdom,foreign,Other Countries,Finnish,61.92411,25.748151
1,31/5/72,Finland,southampton-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Finnish,61.92411,25.748151
1,22/2/73,Norway,southampton-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Norwegian,60.472024,8.468946
1,6/7/76,Ireland,southampton-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,14/1/85,Australia,southampton-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,5/8/76,Latvia,southampton-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Latvian,56.879635,24.603189
1,28/2/72,Norway,southampton-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Norwegian,60.472024,8.468946
1,26/6/74,Netherlands,brighton-hove-albion,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,30/9/83,Philippines,brighton-hove-albion,2002,2003,premier League,United Kingdom,foreign,Other Countries,Filipino/English,12.879721,121.774017
1,6/10/81,Ireland,brighton-hove-albion,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,29/10/70,Netherlands,fulham-fc,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,24/4/76,Ireland,fulham-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,1/11/78,Morocco,fulham-fc,2002,2003,premier League,United Kingdom,foreign,France,Arabic,31.791702,-7.09262
1,26/3/79,Cameroon,fulham-fc,2002,2003,premier League,United Kingdom,foreign,Germany,English/French,7.369722,12.354722
1,6/10/80,Ghana,fulham-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,7.946527,-1.023194
1,8/7/74,Latvia,fulham-fc,2002,2003,premier League,United Kingdom,foreign,Other Countries,Latvian,56.879635,24.603189
1,20/5/56,Ireland,fulham-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,20/12/79,Ireland,west-ham-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,24/3/63,Netherlands,west-ham-united,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,12/12/73,Ireland,west-ham-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,14/5/82,Nigeria,west-ham-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,9.081999,8.675277
1,4/2/85,Australia,west-ham-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,2/1/74,Czech Republic,west-ham-united,2002,2003,premier League,United Kingdom,foreign,Other Countries,Czech,49.817492,15.472962
1,4/9/81,Australia,west-ham-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,-25.274398,133.775136
1,2/9/77,Mali,west-ham-united,2002,2003,premier League,United Kingdom,foreign,France,French,17.570692,-3.996166
1,6/8/75,Ireland,cardiff-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,2/12/73,Ireland,cardiff-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,4/4/78,Ireland,cardiff-city,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,14/3/80,Ireland,huddersfield-town,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,31/7/81,Ireland,huddersfield-town,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,20/4/76,Ireland,newcastle-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,17/5/70,Netherlands,newcastle-united,2002,2003,premier League,United Kingdom,foreign,Germany,Dutch/English,52.132633,5.291266
1,29/6/79,Ireland,newcastle-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,12/10/81,Nigeria,newcastle-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English,9.081999,8.675277
1,1/11/77,Guyana,newcastle-united,2002,2003,premier League,United Kingdom,foreign,United Kingdom,French,4.860416,-58.93018
1,25/11/74,Ireland,burnley-fc,2002,2003,premier League,United Kingdom,foreign,United Kingdom,English/Irish,53.41291,-8.24389
1,15/5/70,Netherlands,fc-barcelona,2001,2002,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,3/5/73,Netherlands,fc-barcelona,2001,2002,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,29/10/70,Netherlands,fc-barcelona,2001,2002,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,1/7/76,Netherlands,fc-barcelona,2001,2002,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,29/3/73,Netherlands,fc-barcelona,2001,2002,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,17/10/56,Netherlands,fc-barcelona,2001,2002,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,20/12/78,Cameroon,real-madrid,2001,2002,La liga,Spain,foreign,Germany,English/French,7.369722,12.354722
1,8/10/68,Croatia,celta-vigo,2001,2002,La liga,Spain,foreign,Other Countries,Croatian,45.1,15.2
1,15/3/73,Equatorial Guinea,getafe-cf,2001,2002,La liga,Spain,foreign,Spain,French,1.650801,10.267895
1,13/1/70,Norway,cd-alaves,2001,2002,La liga,Spain,foreign,Other Countries,Norwegian,60.472024,8.468946
1,9/2/74,Netherlands,cd-alaves,2001,2002,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,20/9/69,Netherlands,cd-alaves,2001,2002,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,8/10/76,Croatia,cd-alaves,2001,2002,La liga,Spain,foreign,Other Countries,Croatian,45.1,15.2
1,9/5/69,Belgium,real-betis,2001,2002,La liga,Spain,foreign,Germany,Dutch/French,50.503887,4.469936
1,2/3/76,Equatorial Guinea,real-betis,2001,2002,La liga,Spain,foreign,Spain,French,1.650801,10.267895
1,25/5/80,Iceland,real-betis,2001,2002,La liga,Spain,foreign,Other Countries,Icelandic,64.963051,-19.020835
1,12/6/73,Nigeria,real-betis,2001,2002,La liga,Spain,foreign,United Kingdom,English,9.081999,8.675277
1,29/11/74,Guinea-Bissau,levante-ud,2001,2002,La liga,Spain,foreign,Other Countries,Portuguese,11.803749,-15.180413
1,3/4/79,Equatorial Guinea,levante-ud,2001,2002,La liga,Spain,foreign,Spain,French,1.650801,10.267895
1,23/10/74,Netherlands,real-sociedad,2001,2002,La liga,Spain,foreign,Germany,Dutch/English,52.132633,5.291266
1,17/6/72,Norway,real-sociedad,2001,2002,La liga,Spain,foreign,Other Countries,Norwegian,60.472024,8.468946
1,2/9/79,Belgium,real-sociedad,2001,2002,La liga,Spain,foreign,Germany,Dutch/French,50.503887,4.469936
1,3/9/73,Belgium,sd-eibar,2001,2002,La liga,Spain,foreign,Germany,Dutch/French,50.503887,4.469936
1,5/9/79,Norway,valencia-cf,2001,2002,La liga,Spain,foreign,Other Countries,Norwegian,60.472024,8.468946
1,7/11/78,Ghana,cd-leganes,2001,2002,La liga,Spain,foreign,United Kingdom,English,7.946527,-1.023194
1,8/7/76,Morocco,paris-saint-germain,2001,2002,Ligue 1,France,foreign,France,Arabic,31.791702,-7.09262
1,27/7/83,Albania,paris-saint-germain,2001,2002,Ligue 1,France,foreign,Other Countries,Albanian,41.153332,20.168331
1,14/8/73,Nigeria,paris-saint-germain,2001,2002,Ligue 1,France,foreign,United Kingdom,English,9.081999,8.675277
1,1/10/84,Nigeria,paris-saint-germain,2001,2002,Ligue 1,France,foreign,United Kingdom,English,9.081999,8.675277
1,10/2/76,Croatia,olympique-marseille,2001,2002,Ligue 1,France,foreign,Other Countries,Croatian,45.1,15.2
1,7/2/78,Belgium,olympique-marseille,2001,2002,Ligue 1,France,foreign,Germany,Dutch/French,50.503887,4.469936
1,6/9/80,Nigeria,olympique-marseille,2001,2002,Ligue 1,France,foreign,United Kingdom,English,9.081999,8.675277
1,25/3/76,Algeria,olympique-marseille,2001,2002,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,15/3/78,Algeria,olympique-marseille,2001,2002,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,8/12/80,Cameroon,olympique-marseille,2001,2002,Ligue 1,France,foreign,Germany,English/French,7.369722,12.354722
1,8/4/72,Poland,olympique-marseille,2001,2002,Ligue 1,France,foreign,Germany,Polish,51.919438,19.145136
1,28/9/77,Senegal,olympique-marseille,2001,2002,Ligue 1,France,foreign,France,French,14.497401,-14.452362
1,3/8/73,Morocco,lille-osc,2001,2002,Ligue 1,France,foreign,France,Arabic,31.791702,-7.09262
1,5/12/76,Algeria,lille-osc,2001,2002,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,29/9/81,Algeria,lille-osc,2001,2002,Ligue 1,France,foreign,France,Arabic,28.033886,1.659626
1,12/11/75,Albania,lille-osc,2001,2002,Ligue 1,France,foreign,Other Countries,Albanian,41.153332,20.168331
1,25/6/76,Senegal,lille-osc,2001,2002,Ligue 1,France,foreign,France,French,14.497401,-14.452362
1,27/5/79,Australia,lille-osc,2001,2002,Ligue 1,France,foreign,United Kingdom,English,-25.274398,133.775136
1,5/9/72,Morocco,lille-osc,2001,2002,Ligue 1,France,foreign,France,Arabic,31.791702,-7.09262
1,1/2/82,Congo,lille-osc,2001,2002,Ligue 1,France,foreign,France,French,-0.228021,15.827659
1,7/1/80,Togo,lille-osc,2001,2002,Ligue 1,France,foreign,Germany,French,8.619543,0.824782
