name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
Casado,02/11/1975,Spain,getafe-cf,Season 2001/2002,2001,2002
CÃ©sar Negredo,02/08/1980,Spain,getafe-cf,Season 2001/2002,2001,2002
Juanma,11/12/1976,Spain,getafe-cf,Season 2001/2002,2001,2002
Mario,22/03/1977,Spain,getafe-cf,Season 2001/2002,2001,2002
Pulido,02/02/1979,Spain,getafe-cf,Season 2001/2002,2001,2002
Sergio Barila,15/03/1973,Equatorial Guinea,getafe-cf,Season 2001/2002,2001,2002
Zapata,02/07/1975,Spain,getafe-cf,Season 2001/2002,2001,2002
CamuÃ±as,17/07/1980,Spain,getafe-cf,Season 2001/2002,2001,2002
Carlos,22/07/1979,Spain,getafe-cf,Season 2001/2002,2001,2002
Chiqui,08/09/1978,Spain,getafe-cf,Season 2001/2002,2001,2002
Hugo,22/02/1980,Spain,getafe-cf,Season 2001/2002,2001,2002
Mariano Juan,15/05/1976,Argentina,getafe-cf,Season 2001/2002,2001,2002
Kuni,18/06/1975,Spain,getafe-cf,Season 2001/2002,2001,2002
Luis LÃ³pez,04/05/1975,Spain,getafe-cf,Season 2001/2002,2001,2002
Miguel PÃ©rez,28/05/1980,Spain,getafe-cf,Season 2001/2002,2001,2002
Sergio Mora,30/08/1979,Spain,getafe-cf,Season 2001/2002,2001,2002
Zafra,03/01/1978,Spain,getafe-cf,Season 2001/2002,2001,2002
IÃ±aki Cenzano,23/07/1974,Spain,getafe-cf,Season 2001/2002,2001,2002
Luna,20/05/1979,Spain,getafe-cf,Season 2001/2002,2001,2002
SebastiÃ¡n Trigo,09/01/1979,Uruguay,getafe-cf,Season 2001/2002,2001,2002
Felines,06/10/1943,Spain,getafe-cf,Season 2001/2002,2001,2002
ArÃ©valo,09/12/1961,Spain,getafe-cf,Season 2001/2002,2001,2002
Pablo,22/03/1972,Spain,getafe-cf,Season 2000/2001,2000,2001
Santi LampÃ³n,17/10/1972,Spain,getafe-cf,Season 2000/2001,2000,2001
Alain,08/10/1977,Spain,getafe-cf,Season 2000/2001,2000,2001
Amarilla,27/07/1981,Paraguay,getafe-cf,Season 2000/2001,2000,2001
Cabezas,06/02/1978,Spain,getafe-cf,Season 2000/2001,2000,2001
CaÃ±izares,07/09/1972,Spain,getafe-cf,Season 2000/2001,2000,2001
Dani MarÃ­n,01/08/1974,Spain,getafe-cf,Season 2000/2001,2000,2001
Siro Darino,01/09/1976,Argentina,getafe-cf,Season 2000/2001,2000,2001
Jean Dika-Dika,04/06/1979,Cameroon,getafe-cf,Season 2000/2001,2000,2001
Jero,19/09/1977,Spain,getafe-cf,Season 2000/2001,2000,2001
Rondo,19/03/1976,Equatorial Guinea,getafe-cf,Season 2000/2001,2000,2001
Alfredo,13/10/1967,Spain,getafe-cf,Season 2000/2001,2000,2001
Jean Bouli,04/09/1980,Cameroon,getafe-cf,Season 2000/2001,2000,2001
Carlos,22/07/1979,Spain,getafe-cf,Season 2000/2001,2000,2001
Fernando,08/05/1973,Spain,getafe-cf,Season 2000/2001,2000,2001
Hugo,22/02/1980,Spain,getafe-cf,Season 2000/2001,2000,2001
Mariano Juan,15/05/1976,Argentina,getafe-cf,Season 2000/2001,2000,2001
Pulido,15/05/1976,Spain,getafe-cf,Season 2000/2001,2000,2001
Vidal,05/10/1969,Spain,getafe-cf,Season 2000/2001,2000,2001
Ilshat Faizulin,05/03/1973,Russia,getafe-cf,Season 2000/2001,2000,2001
Maikel,18/03/1976,Spain,getafe-cf,Season 2000/2001,2000,2001
Parrado,18/04/1971,Spain,getafe-cf,Season 2000/2001,2000,2001
Pineda,03/11/1971,Spain,getafe-cf,Season 2000/2001,2000,2001
SebastiÃ¡n Trigo,09/01/1979,Uruguay,getafe-cf,Season 2000/2001,2000,2001
Gonzalo Hurtado,27/01/1948,Spain,getafe-cf,Season 2000/2001,2000,2001
Pablo,22/03/1972,Spain,getafe-cf,Season 1999/2000,1999,2000
Santi LampÃ³n,17/10/1972,Spain,getafe-cf,Season 1999/2000,1999,2000
Alain,08/10/1977,Spain,getafe-cf,Season 1999/2000,1999,2000
Alejandro SÃ¡nchez,10/09/1970,Spain,getafe-cf,Season 1999/2000,1999,2000
CaÃ±as,26/08/1978,Spain,getafe-cf,Season 1999/2000,1999,2000
CaÃ±izares,07/09/1972,Spain,getafe-cf,Season 1999/2000,1999,2000
Dani MarÃ­n,01/08/1974,Spain,getafe-cf,Season 1999/2000,1999,2000
Juanma,05/05/1973,Spain,getafe-cf,Season 1999/2000,1999,2000
Otero,16/04/1977,Spain,getafe-cf,Season 1999/2000,1999,2000
Rolo,13/01/1976,Portugal,getafe-cf,Season 1999/2000,1999,2000
Rondo,19/03/1976,Equatorial Guinea,getafe-cf,Season 1999/2000,1999,2000
VÃ­ctor Segura,30/03/1973,Spain,getafe-cf,Season 1999/2000,1999,2000
Fernando CurrÃ¡s,19/02/1977,Spain,getafe-cf,Season 1999/2000,1999,2000
Fernando,08/05/1973,Spain,getafe-cf,Season 1999/2000,1999,2000
Hugo,22/02/1980,Spain,getafe-cf,Season 1999/2000,1999,2000
JosÃ© Carlos,10/05/1969,Spain,getafe-cf,Season 1999/2000,1999,2000
Mariano Juan,15/05/1976,Argentina,getafe-cf,Season 1999/2000,1999,2000
Pulido,15/05/1976,Spain,getafe-cf,Season 1999/2000,1999,2000
Torregrosa,09/01/1976,Spain,getafe-cf,Season 1999/2000,1999,2000
Vidal,05/10/1969,Spain,getafe-cf,Season 1999/2000,1999,2000
Kaiku,26/07/1972,Spain,getafe-cf,Season 1999/2000,1999,2000
Marius Luca,21/01/1970,Romania,getafe-cf,Season 1999/2000,1999,2000
Parrado,18/04/1971,Spain,getafe-cf,Season 1999/2000,1999,2000
Pineda,03/11/1971,Spain,getafe-cf,Season 1999/2000,1999,2000
Vladimir PopoviÄ,05/06/1976,Montenegro,getafe-cf,Season 1999/2000,1999,2000
Prado,21/03/1955,Spain,getafe-cf,Season 1999/2000,1999,2000
Leal,29/06/1978,Spain,getafe-cf,Season 1998/1999,1998,1999
Pablo,22/03/1972,Spain,getafe-cf,Season 1998/1999,1998,1999
CaÃ±izares,07/09/1972,Spain,getafe-cf,Season 1998/1999,1998,1999
FernÃ¡ndez Cuesta,20/04/1969,Spain,getafe-cf,Season 1998/1999,1998,1999
Juanma,05/05/1973,Spain,getafe-cf,Season 1998/1999,1998,1999
MatÃ­as Rubio,13/06/1971,Spain,getafe-cf,Season 1998/1999,1998,1999
Villalobos,08/04/1976,Spain,getafe-cf,Season 1998/1999,1998,1999
Villoria,25/04/1972,Spain,getafe-cf,Season 1998/1999,1998,1999
Alfonso,21/12/1976,Spain,getafe-cf,Season 1998/1999,1998,1999
Emilio,26/01/1974,Spain,getafe-cf,Season 1998/1999,1998,1999
JosÃ© Carlos,10/05/1969,Spain,getafe-cf,Season 1998/1999,1998,1999
Pulido,15/05/1976,Spain,getafe-cf,Season 1998/1999,1998,1999
Robert,28/01/1972,Spain,getafe-cf,Season 1998/1999,1998,1999
Torregrosa,09/01/1976,Spain,getafe-cf,Season 1998/1999,1998,1999
Vidal,05/10/1969,Spain,getafe-cf,Season 1998/1999,1998,1999
ToÃ±o Ruiz,26/10/1968,Spain,getafe-cf,Season 1998/1999,1998,1999
Prado,21/03/1955,Spain,getafe-cf,Season 1998/1999,1998,1999
Adolfo Baines,15/02/1972,Spain,getafe-cf,Season 1997/1998,1997,1998
Leal,29/06/1978,Spain,getafe-cf,Season 1997/1998,1997,1998
Pablo,22/03/1972,Spain,getafe-cf,Season 1997/1998,1997,1998
CaÃ±izares,07/09/1972,Spain,getafe-cf,Season 1997/1998,1997,1998
Edu,09/10/1971,Spain,getafe-cf,Season 1997/1998,1997,1998
Fernando CebriÃ¡n,11/01/1975,Spain,getafe-cf,Season 1997/1998,1997,1998
Juanma,05/05/1973,Spain,getafe-cf,Season 1997/1998,1997,1998
Madrigal,14/12/1974,Spain,getafe-cf,Season 1997/1998,1997,1998
MatÃ­as Rubio,13/06/1971,Spain,getafe-cf,Season 1997/1998,1997,1998
Edu MartÃ­nez,14/01/1973,Spain,getafe-cf,Season 1997/1998,1997,1998
Robert,28/01/1972,Spain,getafe-cf,Season 1997/1998,1997,1998
EpitiÃ©,12/10/1976,Equatorial Guinea,getafe-cf,Season 1997/1998,1997,1998
Nacho Sierra,21/08/1972,Spain,getafe-cf,Season 1997/1998,1997,1998
Peralta,03/07/1972,Spain,getafe-cf,Season 1996/1997,1996,1997
Edu,09/10/1971,Spain,getafe-cf,Season 1996/1997,1996,1997
MatÃ­as Rubio,13/06/1971,Spain,getafe-cf,Season 1996/1997,1996,1997
Zoco,12/07/1975,Spain,getafe-cf,Season 1996/1997,1996,1997
Acosta,22/11/1971,Spain,getafe-cf,Season 1996/1997,1996,1997
Luis LÃ³pez,04/05/1975,Spain,getafe-cf,Season 1996/1997,1996,1997
Luengo,20/06/1970,Spain,getafe-cf,Season 1996/1997,1996,1997
Pepe Mel,28/02/1963,Spain,getafe-cf,Season 1996/1997,1996,1997
Aguilar,13/04/1971,Spain,getafe-cf,Season 1995/1996,1995,1996
Armando,20/10/1966,Spain,getafe-cf,Season 1995/1996,1995,1996
Dejan Batrovic,25/10/1971,Montenegro,getafe-cf,Season 1995/1996,1995,1996
Jaime Ramos,09/01/1973,Spain,getafe-cf,Season 1995/1996,1995,1996
DuÅ¡ko Ljubicic,13/10/1967,Bosnia-Herzegovina,getafe-cf,Season 1995/1996,1995,1996
Lucio,18/04/1974,Spain,getafe-cf,Season 1995/1996,1995,1996
Pedro Largo,11/06/1972,Spain,getafe-cf,Season 1995/1996,1995,1996
Sergio,07/05/1976,Spain,getafe-cf,Season 1995/1996,1995,1996
ExpÃ³sito,31/01/1966,Spain,getafe-cf,Season 1995/1996,1995,1996
Frank,01/04/1968,Spain,getafe-cf,Season 1995/1996,1995,1996
Dragan Glogovac,27/10/1967,Bosnia-Herzegovina,getafe-cf,Season 1995/1996,1995,1996
Rafita,02/03/1975,Spain,getafe-cf,Season 1995/1996,1995,1996
Antonio,22/05/1964,Spain,getafe-cf,Season 1995/1996,1995,1996
Corbalan,15/11/1966,Spain,getafe-cf,Season 1995/1996,1995,1996
JuliÃ¡n Romero,25/02/1969,Spain,getafe-cf,Season 1995/1996,1995,1996
Goran StojiljkoviÄ,14/12/1970,Serbia,getafe-cf,Season 1995/1996,1995,1996
Duque,31/10/1953,Spain,getafe-cf,Season 1995/1996,1995,1996
Pablo,15/08/1968,Spain,getafe-cf,Season 1994/1995,1994,1995
Barbero,09/05/1968,Spain,getafe-cf,Season 1994/1995,1994,1995
Jaime Ramos,09/01/1973,Spain,getafe-cf,Season 1994/1995,1994,1995
Lucio,18/04/1974,Spain,getafe-cf,Season 1994/1995,1994,1995
Pedro Largo,11/06/1972,Spain,getafe-cf,Season 1994/1995,1994,1995
Argenta,24/09/1962,Spain,getafe-cf,Season 1994/1995,1994,1995
Gonzalo,08/11/1970,Spain,getafe-cf,Season 1994/1995,1994,1995
Guerrero,08/09/1967,Spain,getafe-cf,Season 1994/1995,1994,1995
Rafita,02/03/1975,Spain,getafe-cf,Season 1994/1995,1994,1995
JuliÃ¡n Romero,25/02/1969,Spain,getafe-cf,Season 1994/1995,1994,1995
Paquito,04/01/1964,Spain,getafe-cf,Season 1994/1995,1994,1995
PeÃ±a Revilla,05/08/1972,Spain,getafe-cf,Season 1994/1995,1994,1995
Jaime Ramos,09/01/1973,Spain,getafe-cf,Season 1993/1994,1993,1994
Lucio,18/04/1974,Spain,getafe-cf,Season 1993/1994,1993,1994
Pedro Largo,11/06/1972,Spain,getafe-cf,Season 1993/1994,1993,1994
Blanco,08/04/1971,Spain,getafe-cf,Season 1993/1994,1993,1994
Guerrero,08/09/1967,Spain,getafe-cf,Season 1993/1994,1993,1994
Padilla,24/03/1969,Spain,getafe-cf,Season 1993/1994,1993,1994
Rafita,02/03/1975,Spain,getafe-cf,Season 1993/1994,1993,1994
JuliÃ¡n Romero,25/02/1969,Spain,getafe-cf,Season 1993/1994,1993,1994
Luis SÃ¡nchez Duque,13/11/1956,Spain,getafe-cf,Season 1993/1994,1993,1994
Caro,01/10/1966,Spain,getafe-cf,Season 1992/1993,1992,1993
Lucio,18/04/1974,Spain,getafe-cf,Season 1992/1993,1992,1993
Pedro Largo,11/06/1972,Spain,getafe-cf,Season 1992/1993,1992,1993
Blanco,08/04/1971,Spain,getafe-cf,Season 1992/1993,1992,1993
Rafa Bono,03/07/1969,Spain,getafe-cf,Season 1992/1993,1992,1993
Caro,01/10/1966,Spain,getafe-cf,Season 1991/1992,1991,1992
Lucio,18/04/1974,Spain,getafe-cf,Season 1991/1992,1991,1992
Antonio DÃ­az,04/08/1969,Spain,getafe-cf,Season 1991/1992,1991,1992
MorÃ¡n,23/03/1970,Spain,getafe-cf,Season 1991/1992,1991,1992
Antonio,22/05/1964,Spain,getafe-cf,Season 1991/1992,1991,1992
Alex Dos Santos,15/01/1999,Brazil,atletico-madrid,Season 2017/2018,2017,2018
Miguel San RomÃ¡n,14/07/1997,Spain,atletico-madrid,Season 2017/2018,2017,2018
Jan Oblak,07/01/1993,Slovenia,atletico-madrid,Season 2017/2018,2017,2018
Axel Werner,28/02/1996,Argentina,atletico-madrid,Season 2017/2018,2017,2018
Antonio Montoro,10/05/1997,Spain,atletico-madrid,Season 2017/2018,2017,2018
Carlos Isaac,30/04/1998,Spain,atletico-madrid,Season 2017/2018,2017,2018
Filipe LuÃ­s,09/08/1985,Brazil,atletico-madrid,Season 2017/2018,2017,2018
JosÃ© GimÃ©nez,20/01/1995,Uruguay,atletico-madrid,Season 2017/2018,2017,2018
Diego GodÃ­n,16/02/1986,Uruguay,atletico-madrid,Season 2017/2018,2017,2018
Lucas HernÃ¡ndez,14/02/1996,France,atletico-madrid,Season 2017/2018,2017,2018
Juanfran,09/01/1985,Spain,atletico-madrid,Season 2017/2018,2017,2018
Rafa MuÃ±oz,19/06/1994,Spain,atletico-madrid,Season 2017/2018,2017,2018
Stefan SaviÄ,08/01/1991,Montenegro,atletico-madrid,Season 2017/2018,2017,2018
Sergi,26/05/1995,Spain,atletico-madrid,Season 2017/2018,2017,2018
Å ime Vrsaljko,10/01/1992,Croatia,atletico-madrid,Season 2017/2018,2017,2018
AgÃ¼ero,27/05/1999,Spain,atletico-madrid,Season 2017/2018,2017,2018
Alberto RÃ³denas,26/09/1998,Spain,atletico-madrid,Season 2017/2018,2017,2018
Keidi Bare,28/08/1997,Albania,atletico-madrid,Season 2017/2018,2017,2018
Gabi,10/07/1983,Spain,atletico-madrid,Season 2017/2018,2017,2018
Koke,08/01/1992,Spain,atletico-madrid,Season 2017/2018,2017,2018
Thomas Partey,13/06/1993,Ghana,atletico-madrid,Season 2017/2018,2017,2018
Roberto Olabe,05/05/1996,Spain,atletico-madrid,Season 2017/2018,2017,2018
SaÃºl,21/11/1994,Spain,atletico-madrid,Season 2017/2018,2017,2018
Toni Moya,20/03/1998,Spain,atletico-madrid,Season 2017/2018,2017,2018
Ãngel Correa,09/03/1995,Argentina,atletico-madrid,Season 2017/2018,2017,2018
Diego Costa,07/10/1988,Spain,atletico-madrid,Season 2017/2018,2017,2018
Fernando Torres,20/03/1984,Spain,atletico-madrid,Season 2017/2018,2017,2018
Kevin Gameiro,09/05/1987,France,atletico-madrid,Season 2017/2018,2017,2018
Antoine Griezmann,21/03/1991,France,atletico-madrid,Season 2017/2018,2017,2018
Juan Moreno,11/05/1997,Spain,atletico-madrid,Season 2017/2018,2017,2018
Arona SanÃ©,21/06/1995,Senegal,atletico-madrid,Season 2017/2018,2017,2018
Vitolo,02/11/1989,Spain,atletico-madrid,Season 2017/2018,2017,2018
Diego Simeone,28/04/1970,Argentina,atletico-madrid,Season 2017/2018,2017,2018
GermÃ¡n Burgos,16/04/1969,Argentina,atletico-madrid,Season 2017/2018,2017,2018
Tiago,02/05/1981,Portugal,atletico-madrid,Season 2017/2018,2017,2018
VizcaÃ­no,06/08/1966,Spain,atletico-madrid,Season 2017/2018,2017,2018
Pablo Vercellone,24/04/1968,Argentina,atletico-madrid,Season 2017/2018,2017,2018
IvÃ¡n Rafael DÃ­az Infante,,Spain,atletico-madrid,Season 2017/2018,2017,2018
Carlos MenÃ©ndez,,Spain,atletico-madrid,Season 2017/2018,2017,2018
Ãscar Ortega,29/03/1958,Uruguay,atletico-madrid,Season 2017/2018,2017,2018
Ãscar Pitillas,16/10/1971,Spain,atletico-madrid,Season 2017/2018,2017,2018
AndrÃ© Moreira,02/12/1995,Portugal,atletico-madrid,Season 2016/2017,2016,2017
BernabÃ©,18/02/1993,Spain,atletico-madrid,Season 2016/2017,2016,2017
MoyÃ¡,02/04/1984,Spain,atletico-madrid,Season 2016/2017,2016,2017
Jan Oblak,07/01/1993,Slovenia,atletico-madrid,Season 2016/2017,2016,2017
Alberto RodrÃ­guez,10/09/1997,Spain,atletico-madrid,Season 2016/2017,2016,2017
Ãlex GarcÃ­a,07/02/1994,Spain,atletico-madrid,Season 2016/2017,2016,2017
Filipe LuÃ­s,09/08/1985,Brazil,atletico-madrid,Season 2016/2017,2016,2017
JosÃ© GimÃ©nez,20/01/1995,Uruguay,atletico-madrid,Season 2016/2017,2016,2017
Diego GodÃ­n,16/02/1986,Uruguay,atletico-madrid,Season 2016/2017,2016,2017
Lucas HernÃ¡ndez,14/02/1996,France,atletico-madrid,Season 2016/2017,2016,2017
Juanfran,09/01/1985,Spain,atletico-madrid,Season 2016/2017,2016,2017
Rafa MuÃ±oz,19/06/1994,Spain,atletico-madrid,Season 2016/2017,2016,2017
Stefan SaviÄ,08/01/1991,Montenegro,atletico-madrid,Season 2016/2017,2016,2017
Å ime Vrsaljko,10/01/1992,Croatia,atletico-madrid,Season 2016/2017,2016,2017
Keidi Bare,28/08/1997,Albania,atletico-madrid,Season 2016/2017,2016,2017
Caio Henrique,31/07/1997,Brazil,atletico-madrid,Season 2016/2017,2016,2017
Augusto FernÃ¡ndez,10/04/1986,Argentina,atletico-madrid,Season 2016/2017,2016,2017
Ferni,07/04/1998,Spain,atletico-madrid,Season 2016/2017,2016,2017
Yannick Ferreira-Carrasco,04/09/1993,Belgium,atletico-madrid,Season 2016/2017,2016,2017
Gabi,10/07/1983,Spain,atletico-madrid,Season 2016/2017,2016,2017
NicolÃ¡s GaitÃ¡n,23/02/1988,Argentina,atletico-madrid,Season 2016/2017,2016,2017
Juan Moreno,11/05/1997,Spain,atletico-madrid,Season 2016/2017,2016,2017
Koke,08/01/1992,Spain,atletico-madrid,Season 2016/2017,2016,2017
Thomas Partey,13/06/1993,Ghana,atletico-madrid,Season 2016/2017,2016,2017
Roberto Olabe,05/05/1996,Spain,atletico-madrid,Season 2016/2017,2016,2017
SaÃºl,21/11/1994,Spain,atletico-madrid,Season 2016/2017,2016,2017
Tiago,02/05/1981,Portugal,atletico-madrid,Season 2016/2017,2016,2017
Toni Moya,20/03/1998,Spain,atletico-madrid,Season 2016/2017,2016,2017
Mohammed Boulahia,01/06/1997,Algeria,atletico-madrid,Season 2016/2017,2016,2017
Alessio Cerci,23/07/1987,Italy,atletico-madrid,Season 2016/2017,2016,2017
Ãngel Correa,09/03/1995,Argentina,atletico-madrid,Season 2016/2017,2016,2017
Fernando Torres,20/03/1984,Spain,atletico-madrid,Season 2016/2017,2016,2017
Kevin Gameiro,09/05/1987,France,atletico-madrid,Season 2016/2017,2016,2017
Antoine Griezmann,21/03/1991,France,atletico-madrid,Season 2016/2017,2016,2017
Rober MaÃ±as,03/01/1996,Spain,atletico-madrid,Season 2016/2017,2016,2017
NicolÃ¡s Schiappacasse,12/01/1999,Uruguay,atletico-madrid,Season 2016/2017,2016,2017
Diego Simeone,28/04/1970,Argentina,atletico-madrid,Season 2016/2017,2016,2017
GermÃ¡n Burgos,16/04/1969,Argentina,atletico-madrid,Season 2016/2017,2016,2017
VizcaÃ­no,06/08/1966,Spain,atletico-madrid,Season 2016/2017,2016,2017
Pablo Vercellone,24/04/1968,Argentina,atletico-madrid,Season 2016/2017,2016,2017
IvÃ¡n Rafael DÃ­az Infante,,Spain,atletico-madrid,Season 2016/2017,2016,2017
Carlos MenÃ©ndez,,Spain,atletico-madrid,Season 2016/2017,2016,2017
Ãscar Ortega,29/03/1958,Uruguay,atletico-madrid,Season 2016/2017,2016,2017
Ãscar Pitillas,16/10/1971,Spain,atletico-madrid,Season 2016/2017,2016,2017
MoyÃ¡,02/04/1984,Spain,atletico-madrid,Season 2015/2016,2015,2016
Jan Oblak,07/01/1993,Slovenia,atletico-madrid,Season 2015/2016,2015,2016
Borja GonzÃ¡lez,17/11/1995,Spain,atletico-madrid,Season 2015/2016,2015,2016
Filipe LuÃ­s,09/08/1985,Brazil,atletico-madrid,Season 2015/2016,2015,2016
JosÃ© GimÃ©nez,20/01/1995,Uruguay,atletico-madrid,Season 2015/2016,2015,2016
Diego GodÃ­n,16/02/1986,Uruguay,atletico-madrid,Season 2015/2016,2015,2016
Lucas HernÃ¡ndez,14/02/1996,France,atletico-madrid,Season 2015/2016,2015,2016
Theo HernÃ¡ndez,06/10/1997,France,atletico-madrid,Season 2015/2016,2015,2016
JesÃºs GÃ¡mez,10/04/1985,Spain,atletico-madrid,Season 2015/2016,2015,2016
Juanfran,09/01/1985,Spain,atletico-madrid,Season 2015/2016,2015,2016
Nacho Monsalve,27/04/1994,Spain,atletico-madrid,Season 2015/2016,2015,2016
Stefan SaviÄ,08/01/1991,Montenegro,atletico-madrid,Season 2015/2016,2015,2016
Augusto FernÃ¡ndez,10/04/1986,Argentina,atletico-madrid,Season 2015/2016,2015,2016
Yannick Ferreira-Carrasco,04/09/1993,Belgium,atletico-madrid,Season 2015/2016,2015,2016
Gabi,10/07/1983,Spain,atletico-madrid,Season 2015/2016,2015,2016
Koke,08/01/1992,Spain,atletico-madrid,Season 2015/2016,2015,2016
MatÃ­as Kranevitter,21/05/1993,Argentina,atletico-madrid,Season 2015/2016,2015,2016
Ãliver Torres,10/11/1994,Spain,atletico-madrid,Season 2015/2016,2015,2016
Thomas Partey,13/06/1993,Ghana,atletico-madrid,Season 2015/2016,2015,2016
Samuel Villa,16/09/1994,Spain,atletico-madrid,Season 2015/2016,2015,2016
SaÃºl,21/11/1994,Spain,atletico-madrid,Season 2015/2016,2015,2016
Tiago,02/05/1981,Portugal,atletico-madrid,Season 2015/2016,2015,2016
Ãngel Correa,09/03/1995,Argentina,atletico-madrid,Season 2015/2016,2015,2016
Fernando Torres,20/03/1984,Spain,atletico-madrid,Season 2015/2016,2015,2016
Antoine Griezmann,21/03/1991,France,atletico-madrid,Season 2015/2016,2015,2016
Rober MaÃ±as,03/01/1996,Spain,atletico-madrid,Season 2015/2016,2015,2016
Luciano Vietto,05/12/1993,Argentina,atletico-madrid,Season 2015/2016,2015,2016
Diego Simeone,28/04/1970,Argentina,atletico-madrid,Season 2015/2016,2015,2016
GermÃ¡n Burgos,16/04/1969,Argentina,atletico-madrid,Season 2015/2016,2015,2016
VizcaÃ­no,06/08/1966,Spain,atletico-madrid,Season 2015/2016,2015,2016
Pablo Vercellone,24/04/1968,Argentina,atletico-madrid,Season 2015/2016,2015,2016
Carlos MenÃ©ndez,,Spain,atletico-madrid,Season 2015/2016,2015,2016
Ãscar Ortega,29/03/1958,Uruguay,atletico-madrid,Season 2015/2016,2015,2016
BernabÃ©,18/02/1993,Spain,atletico-madrid,Season 2014/2015,2014,2015
MoyÃ¡,02/04/1984,Spain,atletico-madrid,Season 2014/2015,2014,2015
Jan Oblak,07/01/1993,Slovenia,atletico-madrid,Season 2014/2015,2014,2015
Cristian Ansaldi,20/09/1986,Argentina,atletico-madrid,Season 2014/2015,2014,2015
JosÃ© GimÃ©nez,20/01/1995,Uruguay,atletico-madrid,Season 2014/2015,2014,2015
Diego GodÃ­n,16/02/1986,Uruguay,atletico-madrid,Season 2014/2015,2014,2015
Lucas HernÃ¡ndez,14/02/1996,France,atletico-madrid,Season 2014/2015,2014,2015
IvÃ¡n PÃ©rez,20/10/1992,Spain,atletico-madrid,Season 2014/2015,2014,2015
JesÃºs GÃ¡mez,10/04/1985,Spain,atletico-madrid,Season 2014/2015,2014,2015
Juanfran,09/01/1985,Spain,atletico-madrid,Season 2014/2015,2014,2015
Miranda,07/09/1984,Brazil,atletico-madrid,Season 2014/2015,2014,2015
Nacho Monsalve,27/04/1994,Spain,atletico-madrid,Season 2014/2015,2014,2015
Siqueira,28/04/1986,Brazil,atletico-madrid,Season 2014/2015,2014,2015
Cani,03/08/1981,Spain,atletico-madrid,Season 2014/2015,2014,2015
Carlos Ramos,31/08/1994,Spain,atletico-madrid,Season 2014/2015,2014,2015
Gabi,10/07/1983,Spain,atletico-madrid,Season 2014/2015,2014,2015
Koke,08/01/1992,Spain,atletico-madrid,Season 2014/2015,2014,2015
Mario SuÃ¡rez,24/02/1987,Spain,atletico-madrid,Season 2014/2015,2014,2015
RaÃºl GarcÃ­a,11/07/1986,Spain,atletico-madrid,Season 2014/2015,2014,2015
SaÃºl,21/11/1994,Spain,atletico-madrid,Season 2014/2015,2014,2015
Tiago,02/05/1981,Portugal,atletico-madrid,Season 2014/2015,2014,2015
Arda Turan,30/01/1987,Turkey,atletico-madrid,Season 2014/2015,2014,2015
Ãngel Correa,09/03/1995,Argentina,atletico-madrid,Season 2014/2015,2014,2015
Fernando Torres,20/03/1984,Spain,atletico-madrid,Season 2014/2015,2014,2015
Antoine Griezmann,21/03/1991,France,atletico-madrid,Season 2014/2015,2014,2015
HÃ©ctor HernÃ¡ndez,14/09/1995,Spain,atletico-madrid,Season 2014/2015,2014,2015
RaÃºl JimÃ©nez,05/05/1991,Mexico,atletico-madrid,Season 2014/2015,2014,2015
Sekou Keita,12/12/1994,Guinea,atletico-madrid,Season 2014/2015,2014,2015
Mario MandÅ¾ukiÄ,21/05/1986,Croatia,atletico-madrid,Season 2014/2015,2014,2015
Samu SÃ¡iz,22/01/1991,Spain,atletico-madrid,Season 2014/2015,2014,2015
Diego Simeone,28/04/1970,Argentina,atletico-madrid,Season 2014/2015,2014,2015
GermÃ¡n Burgos,16/04/1969,Argentina,atletico-madrid,Season 2014/2015,2014,2015
VizcaÃ­no,06/08/1966,Spain,atletico-madrid,Season 2014/2015,2014,2015
Pablo Vercellone,24/04/1968,Argentina,atletico-madrid,Season 2014/2015,2014,2015
Carlos MenÃ©ndez,,Spain,atletico-madrid,Season 2014/2015,2014,2015
Ãscar Ortega,29/03/1958,Uruguay,atletico-madrid,Season 2014/2015,2014,2015
AranzubÃ­a,18/09/1979,Spain,atletico-madrid,Season 2013/2014,2013,2014
Yassine Bounou,05/04/1991,Morocco,atletico-madrid,Season 2013/2014,2013,2014
Thibaut Courtois,11/05/1992,Belgium,atletico-madrid,Season 2013/2014,2013,2014
David Gil,11/01/1994,Spain,atletico-madrid,Season 2013/2014,2013,2014
Toby Alderweireld,02/03/1989,Belgium,atletico-madrid,Season 2013/2014,2013,2014
Filipe LuÃ­s,09/08/1985,Brazil,atletico-madrid,Season 2013/2014,2013,2014
JosÃ© GimÃ©nez,20/01/1995,Uruguay,atletico-madrid,Season 2013/2014,2013,2014
Diego GodÃ­n,16/02/1986,Uruguay,atletico-madrid,Season 2013/2014,2013,2014
Lucas HernÃ¡ndez,14/02/1996,France,atletico-madrid,Season 2013/2014,2013,2014
Emiliano InsÃºa,07/01/1989,Argentina,atletico-madrid,Season 2013/2014,2013,2014
Juanfran,09/01/1985,Spain,atletico-madrid,Season 2013/2014,2013,2014
Manquillo,05/05/1994,Spain,atletico-madrid,Season 2013/2014,2013,2014
Miranda,07/09/1984,Brazil,atletico-madrid,Season 2013/2014,2013,2014
Nacho Monsalve,27/04/1994,Spain,atletico-madrid,Season 2013/2014,2013,2014
