name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
Orbaiz,06/02/1979,Spain,athletic-bilbao,Season 2000/2001,2000,2001
Oscar Vales,13/09/1974,Spain,athletic-bilbao,Season 2000/2001,2000,2001
Tiko,15/09/1976,Spain,athletic-bilbao,Season 2000/2001,2000,2001
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 2000/2001,2000,2001
Asensio,31/05/1980,Spain,athletic-bilbao,Season 2000/2001,2000,2001
Etxeberria,05/09/1977,Spain,athletic-bilbao,Season 2000/2001,2000,2001
Ezquerro,14/12/1976,Spain,athletic-bilbao,Season 2000/2001,2000,2001
UrzÃ¡iz,07/10/1971,Spain,athletic-bilbao,Season 2000/2001,2000,2001
Rojo,28/01/1947,Spain,athletic-bilbao,Season 2000/2001,2000,2001
Valverde,09/02/1964,Spain,athletic-bilbao,Season 2000/2001,2000,2001
Imanol Etxeberria,27/03/1973,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Lafuente,24/01/1976,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Alkorta,16/09/1968,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Carlos GarcÃ­a,13/08/1970,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Lacruz,25/04/1978,Spain,athletic-bilbao,Season 1999/2000,1999,2000
LarraÃ­nzar,05/06/1971,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Lasa,09/09/1971,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Patxi Ferreira,22/05/1967,Spain,athletic-bilbao,Season 1999/2000,1999,2000
RÃ­os,08/10/1971,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Unai ExpÃ³sito,23/01/1980,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Alkiza,26/10/1970,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Edu Alonso,30/05/1974,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Felipe,18/11/1975,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Fran Yeste,06/12/1979,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Guerrero,07/01/1974,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Imaz,05/09/1971,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Javi GonzÃ¡lez,22/03/1974,Spain,athletic-bilbao,Season 1999/2000,1999,2000
JosÃ© MarÃ­,10/02/1971,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Oscar Vales,13/09/1974,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Tiko,15/09/1976,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Asensio,31/05/1980,Spain,athletic-bilbao,Season 1999/2000,1999,2000
David Karanka,20/04/1978,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Etxeberria,05/09/1977,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Ezquerro,14/12/1976,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Sivori,14/09/1976,Spain,athletic-bilbao,Season 1999/2000,1999,2000
UrzÃ¡iz,07/10/1971,Spain,athletic-bilbao,Season 1999/2000,1999,2000
Luis FernÃ¡ndez,02/10/1959,France,athletic-bilbao,Season 1999/2000,1999,2000
Imanol Etxeberria,27/03/1973,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Valencia,18/09/1971,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Alkorta,16/09/1968,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Carlos GarcÃ­a,13/08/1970,Spain,athletic-bilbao,Season 1998/1999,1998,1999
CÃ©sar Caneda,10/05/1978,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Lacruz,25/04/1978,Spain,athletic-bilbao,Season 1998/1999,1998,1999
LarraÃ­nzar,05/06/1971,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Lasa,09/09/1971,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Patxi Ferreira,22/05/1967,Spain,athletic-bilbao,Season 1998/1999,1998,1999
RÃ­os,08/10/1971,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Alkiza,26/10/1970,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Felipe,18/11/1975,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Fran Yeste,06/12/1979,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Guerrero,07/01/1974,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Imaz,05/09/1971,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Javi GonzÃ¡lez,22/03/1974,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Jorge PÃ©rez,24/10/1975,Spain,athletic-bilbao,Season 1998/1999,1998,1999
JosÃ© MarÃ­,10/02/1971,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Nagore,26/08/1974,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Bolo,05/03/1974,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Etxeberria,05/09/1977,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Ezquerro,14/12/1976,Spain,athletic-bilbao,Season 1998/1999,1998,1999
UrzÃ¡iz,07/10/1971,Spain,athletic-bilbao,Season 1998/1999,1998,1999
Luis FernÃ¡ndez,02/10/1959,France,athletic-bilbao,Season 1998/1999,1998,1999
Imanol Etxeberria,27/03/1973,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Valencia,18/09/1971,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Alkorta,16/09/1968,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Carlos GarcÃ­a,13/08/1970,Spain,athletic-bilbao,Season 1997/1998,1997,1998
CÃ©sar Caneda,10/05/1978,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Lacruz,25/04/1978,Spain,athletic-bilbao,Season 1997/1998,1997,1998
LarraÃ­nzar,05/06/1971,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Lasa,09/09/1971,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Patxi Ferreira,22/05/1967,Spain,athletic-bilbao,Season 1997/1998,1997,1998
RÃ­os,08/10/1971,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Alkiza,26/10/1970,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Guerrero,07/01/1974,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Javi GonzÃ¡lez,22/03/1974,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Jorge PÃ©rez,24/10/1975,Spain,athletic-bilbao,Season 1997/1998,1997,1998
JosÃ© MarÃ­,10/02/1971,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Nagore,26/08/1974,Spain,athletic-bilbao,Season 1997/1998,1997,1998
RaÃºl Gil,03/09/1977,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Bermejo,07/10/1978,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Etxeberria,05/09/1977,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Huegun,09/08/1972,Spain,athletic-bilbao,Season 1997/1998,1997,1998
UrzÃ¡iz,07/10/1971,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Ziganda,01/10/1966,Spain,athletic-bilbao,Season 1997/1998,1997,1998
Luis FernÃ¡ndez,02/10/1959,France,athletic-bilbao,Season 1997/1998,1997,1998
Imanol Etxeberria,27/03/1973,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Valencia,18/09/1971,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1996/1997,1996,1997
AndrinÃºa,09/05/1964,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Carlos GarcÃ­a,13/08/1970,Spain,athletic-bilbao,Season 1996/1997,1996,1997
DÃ­az Neira,16/10/1978,Spain,athletic-bilbao,Season 1996/1997,1996,1997
EstÃ­bariz,27/05/1966,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Karanka,18/09/1973,Spain,athletic-bilbao,Season 1996/1997,1996,1997
LarraÃ­nzar,05/06/1971,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Bixente Lizarazu,09/12/1969,France,athletic-bilbao,Season 1996/1997,1996,1997
Sergio Corino,10/10/1974,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Tabuenca,21/04/1971,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Alkiza,26/10/1970,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Edu Alonso,30/05/1974,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Felipe,18/11/1975,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Goikoetxea,21/10/1965,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Guerrero,07/01/1974,Spain,athletic-bilbao,Season 1996/1997,1996,1997
JosÃ© MarÃ­,10/02/1971,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Kortina,26/03/1974,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Oscar Vales,13/09/1974,Spain,athletic-bilbao,Season 1996/1997,1996,1997
RaÃºl Otxoa,14/08/1975,Spain,athletic-bilbao,Season 1996/1997,1996,1997
RaÃºl Gil,03/09/1977,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Ãlvaro Florentino,13/10/1975,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Bolo,05/03/1974,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Espadas,04/08/1978,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Etxeberria,05/09/1977,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Gallo,09/10/1975,Spain,athletic-bilbao,Season 1996/1997,1996,1997
UrzÃ¡iz,07/10/1971,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Ziganda,01/10/1966,Spain,athletic-bilbao,Season 1996/1997,1996,1997
Luis FernÃ¡ndez,02/10/1959,France,athletic-bilbao,Season 1996/1997,1996,1997
Aizkorreta,06/02/1974,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Valencia,18/09/1971,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1995/1996,1995,1996
AndrinÃºa,09/05/1964,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Carlos GarcÃ­a,13/08/1970,Spain,athletic-bilbao,Season 1995/1996,1995,1996
EstÃ­bariz,27/05/1966,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Galdames,15/08/1970,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Karanka,18/09/1973,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Lambea,15/08/1973,Spain,athletic-bilbao,Season 1995/1996,1995,1996
LarraÃ­nzar,05/06/1971,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Tabuenca,21/04/1971,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Txutxi,07/01/1963,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Alkiza,26/10/1970,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Felipe,18/11/1975,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Garitano,26/02/1969,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Goikoetxea,21/10/1965,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Guerrero,07/01/1974,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Oscar Vales,13/09/1974,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1995/1996,1995,1996
BidaurrÃ¡zaga,20/09/1972,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Bolo,05/03/1974,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Etxeberria,05/09/1977,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Gallo,09/10/1975,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Mendiguren,19/10/1968,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Valverde,09/02/1964,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Ziganda,01/10/1966,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Amorrortu,22/07/1953,Spain,athletic-bilbao,Season 1995/1996,1995,1996
Kike,20/01/1971,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Valencia,18/09/1971,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1994/1995,1994,1995
AndrinÃºa,09/05/1964,Spain,athletic-bilbao,Season 1994/1995,1994,1995
EstÃ­bariz,27/05/1966,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Karanka,18/09/1973,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Lacabeg,14/02/1969,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Lambea,15/08/1973,Spain,athletic-bilbao,Season 1994/1995,1994,1995
LarraÃ­nzar,05/06/1971,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Sergio Corino,10/10/1974,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Tabuenca,21/04/1971,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Alkiza,26/10/1970,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Garitano,26/02/1969,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Goikoetxea,21/10/1965,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Guerrero,07/01/1974,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Kortina,26/03/1974,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Oscar Vales,13/09/1974,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Luque,20/02/1968,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Mendiguren,19/10/1968,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Suances,03/08/1972,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Valverde,09/02/1964,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Ziganda,01/10/1966,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Amorrortu,22/07/1953,Spain,athletic-bilbao,Season 1994/1995,1994,1995
Kike,20/01/1971,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Valencia,18/09/1971,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1993/1994,1993,1994
AndrinÃºa,09/05/1964,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Asier,27/10/1966,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Carlos GarcÃ­a,13/08/1970,Spain,athletic-bilbao,Season 1993/1994,1993,1994
EstÃ­bariz,27/05/1966,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Galdames,15/08/1970,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Karanka,18/09/1973,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Lacabeg,14/02/1969,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Lambea,15/08/1973,Spain,athletic-bilbao,Season 1993/1994,1993,1994
LarraÃ­nzar,05/06/1971,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Tabuenca,21/04/1971,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Escurza,17/01/1970,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Garitano,26/02/1969,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Guerrero,07/01/1974,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Kortina,26/03/1974,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Oscar Vales,13/09/1974,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Bolo,05/03/1974,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Huegun,09/08/1972,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Mendiguren,19/10/1968,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Uribarrena,08/01/1969,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Valverde,09/02/1964,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Ziganda,01/10/1966,Spain,athletic-bilbao,Season 1993/1994,1993,1994
Jupp Heynckes,09/05/1945,Germany,athletic-bilbao,Season 1993/1994,1993,1994
Kike,20/01/1971,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Valencia,18/09/1971,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Alkorta,16/09/1968,Spain,athletic-bilbao,Season 1992/1993,1992,1993
AndrinÃºa,09/05/1964,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Asier,27/10/1966,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Carlos GarcÃ­a,13/08/1970,Spain,athletic-bilbao,Season 1992/1993,1992,1993
De La Fuente,21/06/1961,Spain,athletic-bilbao,Season 1992/1993,1992,1993
EstÃ­bariz,27/05/1966,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Galdames,15/08/1970,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Lacabeg,14/02/1969,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Lambea,15/08/1973,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Tabuenca,21/04/1971,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Txutxi,07/01/1963,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Escurza,17/01/1970,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Garitano,26/02/1969,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Guerrero,07/01/1974,Spain,athletic-bilbao,Season 1992/1993,1992,1993
RÃ­podas,13/09/1960,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Villabona,05/12/1969,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Luque,20/02/1968,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Mendiguren,19/10/1968,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Valverde,09/02/1964,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Ziganda,01/10/1966,Spain,athletic-bilbao,Season 1992/1993,1992,1993
Jupp Heynckes,09/05/1945,Germany,athletic-bilbao,Season 1992/1993,1992,1993
Iru,04/10/1962,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Kike,20/01/1971,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Alkorta,16/09/1968,Spain,athletic-bilbao,Season 1991/1992,1991,1992
AndrinÃºa,09/05/1964,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Asier,27/10/1966,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Ayarza,12/09/1965,Spain,athletic-bilbao,Season 1991/1992,1991,1992
De La Fuente,21/06/1961,Spain,athletic-bilbao,Season 1991/1992,1991,1992
EstÃ­bariz,27/05/1966,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Galdames,15/08/1970,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Lacabeg,14/02/1969,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Patxi Salinas,17/11/1963,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Tabuenca,21/04/1971,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Escurza,17/01/1970,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Garitano,26/02/1969,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Luis Fernando,03/09/1964,Spain,athletic-bilbao,Season 1991/1992,1991,1992
RÃ­podas,13/09/1960,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Urtubi,24/05/1961,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Villabona,05/12/1969,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Luque,20/02/1968,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Mendiguren,19/10/1968,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Valverde,09/02/1964,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Ziganda,01/10/1966,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Aranguren,26/12/1944,Spain,athletic-bilbao,Season 1991/1992,1991,1992
Iru,04/10/1962,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Kike,20/01/1971,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Aitor LarrazÃ¡bal,21/06/1971,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Alkorta,16/09/1968,Spain,athletic-bilbao,Season 1990/1991,1990,1991
AndrinÃºa,09/05/1964,Spain,athletic-bilbao,Season 1990/1991,1990,1991
EstÃ­bariz,27/05/1966,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Lacabeg,14/02/1969,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Loren,07/10/1966,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Merino,07/12/1967,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Patxi Salinas,17/11/1963,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Tabuenca,21/04/1971,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Escurza,17/01/1970,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Gallego,07/08/1959,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Garitano,26/02/1969,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Iturrino,04/11/1963,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Luis Fernando,03/09/1964,Spain,athletic-bilbao,Season 1990/1991,1990,1991
RÃ­podas,13/09/1960,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Urtubi,24/05/1961,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Villabona,05/12/1969,Spain,athletic-bilbao,Season 1990/1991,1990,1991
CuÃ©llar,02/01/1970,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Luque,20/02/1968,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Mendiguren,19/10/1968,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Uribarrena,08/01/1969,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Valverde,09/02/1964,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Javier Clemente,12/03/1950,Spain,athletic-bilbao,Season 1990/1991,1990,1991
Biurrun,01/09/1959,Brazil,athletic-bilbao,Season 1989/1990,1989,1990
Iru,04/10/1962,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Agirretxu,25/08/1968,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Alkorta,16/09/1968,Spain,athletic-bilbao,Season 1989/1990,1989,1990
AndrinÃºa,09/05/1964,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Del Val,21/07/1968,Spain,athletic-bilbao,Season 1989/1990,1989,1990
EstÃ­bariz,27/05/1966,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Lacabeg,14/02/1969,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Loren,07/10/1966,Spain,athletic-bilbao,Season 1989/1990,1989,1990
NuÃ±ez Carapeto,21/01/1959,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Patxi Salinas,17/11/1963,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Txirri,13/11/1964,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Escurza,17/01/1970,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Gallego,07/08/1959,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Garitano,26/02/1969,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Iturrino,04/11/1963,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Lizarralde,06/08/1966,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Luis Fernando,03/09/1964,Spain,athletic-bilbao,Season 1989/1990,1989,1990
RÃ­podas,13/09/1960,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Urtubi,24/05/1961,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Argote,21/10/1956,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Mendiguren,19/10/1968,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Justo RuÃ­z,31/08/1969,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Uralde,02/03/1958,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Uribarrena,08/01/1969,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Rojo,28/01/1947,Spain,athletic-bilbao,Season 1989/1990,1989,1990
Biurrun,01/09/1959,Brazil,athletic-bilbao,Season 1988/1989,1988,1989
Iru,04/10/1962,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Alkorta,16/09/1968,Spain,athletic-bilbao,Season 1988/1989,1988,1989
AndrinÃºa,09/05/1964,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Ayarza,12/09/1965,Spain,athletic-bilbao,Season 1988/1989,1988,1989
EstÃ­bariz,27/05/1966,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Lacabeg,14/02/1969,Spain,athletic-bilbao,Season 1988/1989,1988,1989
NuÃ±ez Carapeto,21/01/1959,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Patxi Ferreira,22/05/1967,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Patxi Salinas,17/11/1963,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Txirri,13/11/1964,Spain,athletic-bilbao,Season 1988/1989,1988,1989
AyÃºcar,21/02/1966,Spain,athletic-bilbao,Season 1988/1989,1988,1989
ElgezÃ¡bal,21/12/1963,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Gallego,07/08/1959,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Garitano,26/02/1969,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Joseba,17/03/1964,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Lizarralde,06/08/1966,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Luis Fernando,03/09/1964,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Urrutia,14/04/1968,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Urtubi,24/05/1961,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Argote,21/10/1956,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Mendiguren,19/10/1968,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Roberto MartÃ­nez,21/02/1966,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Justo RuÃ­z,31/08/1969,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Sarriugarte,06/11/1964,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Uralde,02/03/1958,Spain,athletic-bilbao,Season 1988/1989,1988,1989
Howard Kendall,22/05/1946,England,athletic-bilbao,Season 1988/1989,1988,1989
