name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1999/2000,1999,2000
Mirko Baschetti,02/12/1971,Germany,hannover-96,Season 1999/2000,1999,2000
Stefan Blank,10/03/1977,Germany,hannover-96,Season 1999/2000,1999,2000
Steven Cherundolo,19/02/1979,USA,hannover-96,Season 1999/2000,1999,2000
Harald GÃ¤rtner,30/11/1968,Germany,hannover-96,Season 1999/2000,1999,2000
Carsten Linke,19/09/1965,Germany,hannover-96,Season 1999/2000,1999,2000
Bastian Reinhardt,19/11/1975,Germany,hannover-96,Season 1999/2000,1999,2000
Mourad Bounoua,30/07/1972,France,hannover-96,Season 1999/2000,1999,2000
Danny Hass,15/09/1975,Germany,hannover-96,Season 1999/2000,1999,2000
Sebastian Kehl,13/02/1980,Germany,hannover-96,Season 1999/2000,1999,2000
Andrzej KobylaÅski,31/07/1970,Poland,hannover-96,Season 1999/2000,1999,2000
Markus Kreuz,29/04/1977,Germany,hannover-96,Season 1999/2000,1999,2000
Altin Lala,18/11/1975,Albania,hannover-96,Season 1999/2000,1999,2000
Darlington Omodiagbe,02/07/1978,Nigeria,hannover-96,Season 1999/2000,1999,2000
Srebrenko Posavec,19/03/1980,Croatia,hannover-96,Season 1999/2000,1999,2000
Dzevdet Sainoski,08/06/1973,Macedonia,hannover-96,Season 1999/2000,1999,2000
Danijel Å tefulj,02/06/1973,Croatia,hannover-96,Season 1999/2000,1999,2000
Mike Busch,05/04/1981,Germany,hannover-96,Season 1999/2000,1999,2000
Salif Keita,19/10/1975,Senegal,hannover-96,Season 1999/2000,1999,2000
Goran Milovanovic,31/03/1973,Serbia,hannover-96,Season 1999/2000,1999,2000
Igoris Morinas,21/02/1975,Lithuania,hannover-96,Season 1999/2000,1999,2000
Babacar N'Diaye,12/12/1973,Senegal,hannover-96,Season 1999/2000,1999,2000
Daniel Stendel,04/04/1974,Germany,hannover-96,Season 1999/2000,1999,2000
Ayhan Tumani,02/10/1971,Germany,hannover-96,Season 1999/2000,1999,2000
Horst Ehrmantraut,11/12/1955,Germany,hannover-96,Season 1999/2000,1999,2000
Ivica Frkic,10/04/1942,Croatia,hannover-96,Season 1999/2000,1999,2000
Edward Kowalczuk,31/10/1945,Poland,hannover-96,Season 1999/2000,1999,2000
Heinz MÃ¼ller,30/05/1978,Germany,hannover-96,Season 1998/1999,1998,1999
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1998/1999,1998,1999
Mirko Baschetti,02/12/1971,Germany,hannover-96,Season 1998/1999,1998,1999
Stefan Blank,10/03/1977,Germany,hannover-96,Season 1998/1999,1998,1999
Steven Cherundolo,19/02/1979,USA,hannover-96,Season 1998/1999,1998,1999
Ervin Fakaj,15/06/1976,Albania,hannover-96,Season 1998/1999,1998,1999
Sven Fischer,07/01/1977,Germany,hannover-96,Season 1998/1999,1998,1999
Harald GÃ¤rtner,30/11/1968,Germany,hannover-96,Season 1998/1999,1998,1999
Carsten Linke,19/09/1965,Germany,hannover-96,Season 1998/1999,1998,1999
Jens Rasiejewski,01/01/1975,Germany,hannover-96,Season 1998/1999,1998,1999
Bastian Reinhardt,19/11/1975,Germany,hannover-96,Season 1998/1999,1998,1999
Otto Addo,09/06/1975,Ghana,hannover-96,Season 1998/1999,1998,1999
Volkan Arslan,29/08/1978,Turkey,hannover-96,Season 1998/1999,1998,1999
Damian Brezina,08/11/1978,Germany,hannover-96,Season 1998/1999,1998,1999
Matthias Dworschak,08/04/1974,Germany,hannover-96,Season 1998/1999,1998,1999
Fabian Gerber,28/11/1979,Germany,hannover-96,Season 1998/1999,1998,1999
Dieter Hecking,12/09/1964,Germany,hannover-96,Season 1998/1999,1998,1999
Uzeir Karaman,20/09/1967,Bosnia-Herzegovina,hannover-96,Season 1998/1999,1998,1999
Sebastian Kehl,13/02/1980,Germany,hannover-96,Season 1998/1999,1998,1999
Andrzej KobylaÅski,31/07/1970,Poland,hannover-96,Season 1998/1999,1998,1999
Markus Kreuz,29/04/1977,Germany,hannover-96,Season 1998/1999,1998,1999
Altin Lala,18/11/1975,Albania,hannover-96,Season 1998/1999,1998,1999
Radenko Vukelic,03/06/1975,Serbia,hannover-96,Season 1998/1999,1998,1999
Gerald Asamoah,03/10/1978,Germany,hannover-96,Season 1998/1999,1998,1999
Matthias Becker,19/04/1974,Germany,hannover-96,Season 1998/1999,1998,1999
Giuseppe Messinese,23/11/1977,Italy,hannover-96,Season 1998/1999,1998,1999
Igoris Morinas,21/02/1975,Lithuania,hannover-96,Season 1998/1999,1998,1999
Babacar N'Diaye,12/12/1973,Senegal,hannover-96,Season 1998/1999,1998,1999
SÃ¶ren Seidel,10/10/1972,Germany,hannover-96,Season 1998/1999,1998,1999
Franz Gerber,27/11/1953,Germany,hannover-96,Season 1998/1999,1998,1999
Thomas Kost,13/05/1969,Germany,hannover-96,Season 1998/1999,1998,1999
Edward Kowalczuk,31/10/1945,Poland,hannover-96,Season 1998/1999,1998,1999
Heinz MÃ¼ller,30/05/1978,Germany,hannover-96,Season 1997/1998,1997,1998
Raphael SchÃ¤fer,30/01/1979,Germany,hannover-96,Season 1997/1998,1997,1998
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1997/1998,1997,1998
Bernd Eigner,01/05/1972,Germany,hannover-96,Season 1997/1998,1997,1998
Sven Fischer,07/01/1977,Germany,hannover-96,Season 1997/1998,1997,1998
Harald GÃ¤rtner,30/11/1968,Germany,hannover-96,Season 1997/1998,1997,1998
Carsten Linke,19/09/1965,Germany,hannover-96,Season 1997/1998,1997,1998
Jens Rasiejewski,01/01/1975,Germany,hannover-96,Season 1997/1998,1997,1998
Bastian Reinhardt,19/11/1975,Germany,hannover-96,Season 1997/1998,1997,1998
Otto Addo,09/06/1975,Ghana,hannover-96,Season 1997/1998,1997,1998
Volkan Arslan,29/08/1978,Turkey,hannover-96,Season 1997/1998,1997,1998
Hakan BiÃ§ici,01/08/1970,Turkey,hannover-96,Season 1997/1998,1997,1998
Damian Brezina,08/11/1978,Germany,hannover-96,Season 1997/1998,1997,1998
Tobias Dietrich,30/12/1971,Germany,hannover-96,Season 1997/1998,1997,1998
Matthias Dworschak,08/04/1974,Germany,hannover-96,Season 1997/1998,1997,1998
Fabian Ernst,30/05/1979,Germany,hannover-96,Season 1997/1998,1997,1998
Fabian Gerber,28/11/1979,Germany,hannover-96,Season 1997/1998,1997,1998
Dieter Hecking,12/09/1964,Germany,hannover-96,Season 1997/1998,1997,1998
Markus Kreuz,29/04/1977,Germany,hannover-96,Season 1997/1998,1997,1998
Radenko Vukelic,03/06/1975,Serbia,hannover-96,Season 1997/1998,1997,1998
Gerald Asamoah,03/10/1978,Germany,hannover-96,Season 1997/1998,1997,1998
JÃ¼rgen Degen,07/11/1967,Germany,hannover-96,Season 1997/1998,1997,1998
Leonardo Manzi,28/04/1969,Brazil,hannover-96,Season 1997/1998,1997,1998
Vladan MilovanoviÄ,07/07/1970,Serbia,hannover-96,Season 1997/1998,1997,1998
Babacar N'Diaye,12/12/1973,Senegal,hannover-96,Season 1997/1998,1997,1998
Reinhold Fanz,16/01/1954,Germany,hannover-96,Season 1997/1998,1997,1998
Thomas Kost,13/05/1969,Germany,hannover-96,Season 1997/1998,1997,1998
Edward Kowalczuk,31/10/1945,Poland,hannover-96,Season 1997/1998,1997,1998
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1996/1997,1996,1997
Fahed Dermech,26/11/1966,Tunisia,hannover-96,Season 1996/1997,1996,1997
Harald GÃ¤rtner,30/11/1968,Germany,hannover-96,Season 1996/1997,1996,1997
Frank Germann,26/08/1967,Germany,hannover-96,Season 1996/1997,1996,1997
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1996/1997,1996,1997
Carsten Linke,19/09/1965,Germany,hannover-96,Season 1996/1997,1996,1997
Jens Rasiejewski,01/01/1975,Germany,hannover-96,Season 1996/1997,1996,1997
Reinhard Stumpf,26/11/1961,Germany,hannover-96,Season 1996/1997,1996,1997
Otto Addo,09/06/1975,Ghana,hannover-96,Season 1996/1997,1996,1997
Volkan Arslan,29/08/1978,Turkey,hannover-96,Season 1996/1997,1996,1997
Servet Atalan,01/01/1977,Turkey,hannover-96,Season 1996/1997,1996,1997
Christof Babatz,03/09/1974,Germany,hannover-96,Season 1996/1997,1996,1997
Damian Brezina,08/11/1978,Germany,hannover-96,Season 1996/1997,1996,1997
Matthias Dworschak,08/04/1974,Germany,hannover-96,Season 1996/1997,1996,1997
Fabian Ernst,30/05/1979,Germany,hannover-96,Season 1996/1997,1996,1997
Dieter Hecking,12/09/1964,Germany,hannover-96,Season 1996/1997,1996,1997
Klaus Ottens,04/01/1966,Germany,hannover-96,Season 1996/1997,1996,1997
Gerald Asamoah,03/10/1978,Germany,hannover-96,Season 1996/1997,1996,1997
Kreso Kovacec,20/07/1969,Germany,hannover-96,Season 1996/1997,1996,1997
Leonardo Manzi,28/04/1969,Brazil,hannover-96,Season 1996/1997,1996,1997
Vladan MilovanoviÄ,07/07/1970,Serbia,hannover-96,Season 1996/1997,1996,1997
Niclas Weiland,22/07/1972,Germany,hannover-96,Season 1996/1997,1996,1997
Reinhold Fanz,16/01/1954,Germany,hannover-96,Season 1996/1997,1996,1997
Thomas Kost,13/05/1969,Germany,hannover-96,Season 1996/1997,1996,1997
Carsten Eisenmenger,15/06/1967,Germany,hannover-96,Season 1995/1996,1995,1996
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1995/1996,1995,1996
Adrian Aliaj,24/09/1976,Albania,hannover-96,Season 1995/1996,1995,1996
Jamal Bounoua,19/11/1970,Morocco,hannover-96,Season 1995/1996,1995,1996
Murat JasareviÄ,18/03/1969,Bosnia-Herzegovina,hannover-96,Season 1995/1996,1995,1996
JÃ¶rg-Uwe KlÃ¼tz,27/07/1968,Germany,hannover-96,Season 1995/1996,1995,1996
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1995/1996,1995,1996
Carsten Linke,19/09/1965,Germany,hannover-96,Season 1995/1996,1995,1996
Steffen Menze,28/01/1969,Germany,hannover-96,Season 1995/1996,1995,1996
RenÃ© Morgenstern,01/10/1974,Germany,hannover-96,Season 1995/1996,1995,1996
Roger Prinzen,04/03/1969,Germany,hannover-96,Season 1995/1996,1995,1996
Uwe Schneider,28/08/1971,Germany,hannover-96,Season 1995/1996,1995,1996
Vladimir VermezoviÄ,30/06/1963,Serbia,hannover-96,Season 1995/1996,1995,1996
Servet Atalan,01/01/1977,Turkey,hannover-96,Season 1995/1996,1995,1996
Christof Babatz,03/09/1974,Germany,hannover-96,Season 1995/1996,1995,1996
Steffen Benthin,18/05/1970,Germany,hannover-96,Season 1995/1996,1995,1996
Reinhold Daschner,16/10/1969,Germany,hannover-96,Season 1995/1996,1995,1996
Marco Dehne,09/06/1969,Germany,hannover-96,Season 1995/1996,1995,1996
Frank Ellermann,10/07/1968,Germany,hannover-96,Season 1995/1996,1995,1996
Bogdan Fedirtschik,09/09/1975,Russia,hannover-96,Season 1995/1996,1995,1996
Claus Grzeskowiak,30/12/1973,Germany,hannover-96,Season 1995/1996,1995,1996
Uwe Harttgen,06/07/1964,Germany,hannover-96,Season 1995/1996,1995,1996
GÃ¼nter Hermann,05/12/1960,Germany,hannover-96,Season 1995/1996,1995,1996
SÅawomir Majak,12/01/1969,Poland,hannover-96,Season 1995/1996,1995,1996
Marjo Novakovic,09/12/1969,Croatia,hannover-96,Season 1995/1996,1995,1996
Martin Rapp,06/01/1969,Germany,hannover-96,Season 1995/1996,1995,1996
Daniel Schmidt,22/09/1975,Germany,hannover-96,Season 1995/1996,1995,1996
Goran Stojanovic,22/07/1967,Serbia,hannover-96,Season 1995/1996,1995,1996
Andreas Winkler,01/12/1969,Germany,hannover-96,Season 1995/1996,1995,1996
Aleksandr Borodyuk,30/11/1962,Russia,hannover-96,Season 1995/1996,1995,1996
Kreso Kovacec,20/07/1969,Germany,hannover-96,Season 1995/1996,1995,1996
Carsten MÃ¼tze,19/09/1973,Germany,hannover-96,Season 1995/1996,1995,1996
Lothar Sippel,09/05/1965,Germany,hannover-96,Season 1995/1996,1995,1996
Niclas Weiland,22/07/1972,Germany,hannover-96,Season 1995/1996,1995,1996
JÃ¼rgen Stoffregen,10/03/1957,Germany,hannover-96,Season 1995/1996,1995,1996
Carsten Eisenmenger,15/06/1967,Germany,hannover-96,Season 1994/1995,1994,1995
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1994/1995,1994,1995
Stefan Emmerling,10/02/1966,Germany,hannover-96,Season 1994/1995,1994,1995
JÃ¶rg-Uwe KlÃ¼tz,27/07/1968,Germany,hannover-96,Season 1994/1995,1994,1995
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1994/1995,1994,1995
Steffen Menze,28/01/1969,Germany,hannover-96,Season 1994/1995,1994,1995
Roger Prinzen,04/03/1969,Germany,hannover-96,Season 1994/1995,1994,1995
Matthias Weise,19/06/1969,Germany,hannover-96,Season 1994/1995,1994,1995
Christof Babatz,03/09/1974,Germany,hannover-96,Season 1994/1995,1994,1995
Reinhold Daschner,16/10/1969,Germany,hannover-96,Season 1994/1995,1994,1995
Marco Dehne,09/06/1969,Germany,hannover-96,Season 1994/1995,1994,1995
Frank Ellermann,10/07/1968,Germany,hannover-96,Season 1994/1995,1994,1995
Martin Groth,20/10/1969,Germany,hannover-96,Season 1994/1995,1994,1995
Michael Harforth,09/02/1959,Germany,hannover-96,Season 1994/1995,1994,1995
Uwe Harttgen,06/07/1964,Germany,hannover-96,Season 1994/1995,1994,1995
GÃ¼nter Hermann,05/12/1960,Germany,hannover-96,Season 1994/1995,1994,1995
Andrzej KobylaÅski,31/07/1970,Poland,hannover-96,Season 1994/1995,1994,1995
JÃ¼rgen Luginger,08/12/1967,Germany,hannover-96,Season 1994/1995,1994,1995
Christiaan PfÃ¶rtner,03/03/1966,Germany,hannover-96,Season 1994/1995,1994,1995
Niels Schlotterbeck,12/03/1967,Germany,hannover-96,Season 1994/1995,1994,1995
Stefan Studer,30/01/1964,Germany,hannover-96,Season 1994/1995,1994,1995
Andreas Winkler,01/12/1969,Germany,hannover-96,Season 1994/1995,1994,1995
Mario Block,07/01/1972,Germany,hannover-96,Season 1994/1995,1994,1995
Markus Erdmann,16/07/1969,Germany,hannover-96,Season 1994/1995,1994,1995
Torsten GÃ¼tschow,28/07/1962,Germany,hannover-96,Season 1994/1995,1994,1995
Carsten MÃ¼tze,19/09/1973,Germany,hannover-96,Season 1994/1995,1994,1995
Boniface Okafor,15/01/1966,Nigeria,hannover-96,Season 1994/1995,1994,1995
Christian SchÃ¤fer,17/07/1969,Germany,hannover-96,Season 1994/1995,1994,1995
Lothar Sippel,09/05/1965,Germany,hannover-96,Season 1994/1995,1994,1995
Milos ÄelmaÅ¡,04/06/1960,Serbia,hannover-96,Season 1994/1995,1994,1995
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1993/1994,1993,1994
JÃ¶rg-Uwe KlÃ¼tz,27/07/1968,Germany,hannover-96,Season 1993/1994,1993,1994
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1993/1994,1993,1994
Uche Okafor,08/08/1967,Nigeria,hannover-96,Season 1993/1994,1993,1994
Ayhan Piril,07/08/1974,Germany,hannover-96,Season 1993/1994,1993,1994
Dejan RaiÄkoviÄ,27/10/1967,Montenegro,hannover-96,Season 1993/1994,1993,1994
Michael SchjÃ¸nberg,19/01/1967,Denmark,hannover-96,Season 1993/1994,1993,1994
Christian Schulz,12/08/1974,Germany,hannover-96,Season 1993/1994,1993,1994
Axel Sundermann,23/01/1968,Germany,hannover-96,Season 1993/1994,1993,1994
Matthias Weise,19/06/1969,Germany,hannover-96,Season 1993/1994,1993,1994
Christof Babatz,03/09/1974,Germany,hannover-96,Season 1993/1994,1993,1994
Reinhold Daschner,16/10/1969,Germany,hannover-96,Season 1993/1994,1993,1994
Marco Dehne,09/06/1969,Germany,hannover-96,Season 1993/1994,1993,1994
Frank Ellermann,10/07/1968,Germany,hannover-96,Season 1993/1994,1993,1994
Theo Gries,10/02/1961,Germany,hannover-96,Season 1993/1994,1993,1994
Martin Groth,20/10/1969,Germany,hannover-96,Season 1993/1994,1993,1994
Michael Harforth,09/02/1959,Germany,hannover-96,Season 1993/1994,1993,1994
Andreas Heraf,10/09/1967,Austria,hannover-96,Season 1993/1994,1993,1994
GÃ¼nter Hermann,05/12/1960,Germany,hannover-96,Season 1993/1994,1993,1994
Christiaan PfÃ¶rtner,03/03/1966,Germany,hannover-96,Season 1993/1994,1993,1994
Lars Reuther,17/12/1973,Germany,hannover-96,Season 1993/1994,1993,1994
Michael SchÃ¼tz,12/12/1966,Germany,hannover-96,Season 1993/1994,1993,1994
Andreas Winkler,01/12/1969,Germany,hannover-96,Season 1993/1994,1993,1994
AndrÃ© Breitenreiter,02/10/1973,Germany,hannover-96,Season 1993/1994,1993,1994
Milos ÄelmaÅ¡,04/06/1960,Serbia,hannover-96,Season 1993/1994,1993,1994
Rocco Milde,08/06/1969,Germany,hannover-96,Season 1993/1994,1993,1994
Carsten MÃ¼tze,19/09/1973,Germany,hannover-96,Season 1993/1994,1993,1994
Waldemar Steubing,30/11/1959,Germany,hannover-96,Season 1993/1994,1993,1994
Niclas Weiland,22/07/1972,Germany,hannover-96,Season 1993/1994,1993,1994
Rolf Schafstall,22/02/1937,Germany,hannover-96,Season 1993/1994,1993,1994
Hannes Baldauf,09/03/1938,Germany,hannover-96,Season 1993/1994,1993,1994
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1992/1993,1992,1993
Bernd Heemsoth,10/10/1966,Germany,hannover-96,Season 1992/1993,1992,1993
JÃ¶rg-Uwe KlÃ¼tz,27/07/1968,Germany,hannover-96,Season 1992/1993,1992,1993
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1992/1993,1992,1993
Dejan RaiÄkoviÄ,27/10/1967,Montenegro,hannover-96,Season 1992/1993,1992,1993
Michael SchjÃ¸nberg,19/01/1967,Denmark,hannover-96,Season 1992/1993,1992,1993
Axel Sundermann,23/01/1968,Germany,hannover-96,Season 1992/1993,1992,1993
Roman WÃ³jcicki,08/01/1958,Poland,hannover-96,Season 1992/1993,1992,1993
Toni Zlatkov,22/07/1966,Macedonia,hannover-96,Season 1992/1993,1992,1993
Christof Babatz,03/09/1974,Germany,hannover-96,Season 1992/1993,1992,1993
Hakan BiÃ§ici,01/08/1970,Turkey,hannover-96,Season 1992/1993,1992,1993
Reinhold Daschner,16/10/1969,Germany,hannover-96,Season 1992/1993,1992,1993
Frank Ellermann,10/07/1968,Germany,hannover-96,Season 1992/1993,1992,1993
Martin Groth,20/10/1969,Germany,hannover-96,Season 1992/1993,1992,1993
Michael Koch,27/09/1969,Germany,hannover-96,Season 1992/1993,1992,1993
JÃ¶rg Kretzschmar,09/12/1964,Germany,hannover-96,Season 1992/1993,1992,1993
Reinhold Mathy,12/04/1962,Germany,hannover-96,Season 1992/1993,1992,1993
Lars Reuther,17/12/1973,Germany,hannover-96,Season 1992/1993,1992,1993
AndrÃ© Sirocks,18/09/1966,Germany,hannover-96,Season 1992/1993,1992,1993
Dennis Weiland,30/08/1974,Germany,hannover-96,Season 1992/1993,1992,1993
Sergej Barbarez,17/09/1971,Bosnia-Herzegovina,hannover-96,Season 1992/1993,1992,1993
AndrÃ© Breitenreiter,02/10/1973,Germany,hannover-96,Season 1992/1993,1992,1993
Milos ÄelmaÅ¡,04/06/1960,Serbia,hannover-96,Season 1992/1993,1992,1993
Patrick GrÃ¼n,20/03/1968,Germany,hannover-96,Season 1992/1993,1992,1993
Jochen Heisig,06/10/1965,Germany,hannover-96,Season 1992/1993,1992,1993
Uwe Jursch,20/06/1963,Germany,hannover-96,Season 1992/1993,1992,1993
Carsten MÃ¼tze,19/09/1973,Germany,hannover-96,Season 1992/1993,1992,1993
Waldemar Steubing,30/11/1959,Germany,hannover-96,Season 1992/1993,1992,1993
Niclas Weiland,22/07/1972,Germany,hannover-96,Season 1992/1993,1992,1993
Eberhard Vogel,08/04/1943,Germany,hannover-96,Season 1992/1993,1992,1993
Hannes Baldauf,09/03/1938,Germany,hannover-96,Season 1992/1993,1992,1993
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1991/1992,1991,1992
Axel Bernd,21/11/1968,Germany,hannover-96,Season 1991/1992,1991,1992
Meik Ehlert,29/06/1971,Germany,hannover-96,Season 1991/1992,1991,1992
Bernd Heemsoth,10/10/1966,Germany,hannover-96,Season 1991/1992,1991,1992
JÃ¶rg-Uwe KlÃ¼tz,27/07/1968,Germany,hannover-96,Season 1991/1992,1991,1992
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1991/1992,1991,1992
Michael SchjÃ¸nberg,19/01/1967,Denmark,hannover-96,Season 1991/1992,1991,1992
Axel Sundermann,23/01/1968,Germany,hannover-96,Season 1991/1992,1991,1992
Roman WÃ³jcicki,08/01/1958,Poland,hannover-96,Season 1991/1992,1991,1992
Christof Babatz,03/09/1974,Germany,hannover-96,Season 1991/1992,1991,1992
Oliver Freund,15/04/1970,Germany,hannover-96,Season 1991/1992,1991,1992
Jens Friedemann,04/11/1965,Germany,hannover-96,Season 1991/1992,1991,1992
Martin Groth,20/10/1969,Germany,hannover-96,Season 1991/1992,1991,1992
Michael Koch,27/09/1969,Germany,hannover-96,Season 1991/1992,1991,1992
JÃ¶rg Kretzschmar,09/12/1964,Germany,hannover-96,Season 1991/1992,1991,1992
AndrÃ© Sirocks,18/09/1966,Germany,hannover-96,Season 1991/1992,1991,1992
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1991/1992,1991,1992
Sergej Barbarez,17/09/1971,Bosnia-Herzegovina,hannover-96,Season 1991/1992,1991,1992
AndrÃ© Breitenreiter,02/10/1973,Germany,hannover-96,Season 1991/1992,1991,1992
Milos ÄelmaÅ¡,04/06/1960,Serbia,hannover-96,Season 1991/1992,1991,1992
Patrick GrÃ¼n,20/03/1968,Germany,hannover-96,Season 1991/1992,1991,1992
Uwe Jursch,20/06/1963,Germany,hannover-96,Season 1991/1992,1991,1992
Waldemar Steubing,30/11/1959,Germany,hannover-96,Season 1991/1992,1991,1992
Niclas Weiland,22/07/1972,Germany,hannover-96,Season 1991/1992,1991,1992
Michael Lorkowski,26/02/1955,Germany,hannover-96,Season 1991/1992,1991,1992
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1990/1991,1990,1991
Oliver Bock,21/11/1971,Germany,hannover-96,Season 1990/1991,1990,1991
Bernd Heemsoth,10/10/1966,Germany,hannover-96,Season 1990/1991,1990,1991
JÃ¶rg-Uwe KlÃ¼tz,27/07/1968,Germany,hannover-96,Season 1990/1991,1990,1991
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1990/1991,1990,1991
Nabil MaÃ¢loul,25/12/1962,Tunisia,hannover-96,Season 1990/1991,1990,1991
Michael SchjÃ¸nberg,19/01/1967,Denmark,hannover-96,Season 1990/1991,1990,1991
Axel Sundermann,23/01/1968,Germany,hannover-96,Season 1990/1991,1990,1991
Roman WÃ³jcicki,08/01/1958,Poland,hannover-96,Season 1990/1991,1990,1991
Christof Babatz,03/09/1974,Germany,hannover-96,Season 1990/1991,1990,1991
Hakan BiÃ§ici,01/08/1970,Turkey,hannover-96,Season 1990/1991,1990,1991
Jens Friedemann,04/11/1965,Germany,hannover-96,Season 1990/1991,1990,1991
Martin Groth,20/10/1969,Germany,hannover-96,Season 1990/1991,1990,1991
Michael Karl,15/08/1965,Germany,hannover-96,Season 1990/1991,1990,1991
Michael Kautz,14/07/1967,Germany,hannover-96,Season 1990/1991,1990,1991
JÃ¶rg Kretzschmar,09/12/1964,Germany,hannover-96,Season 1990/1991,1990,1991
Thomas Laumann,11/07/1971,Germany,hannover-96,Season 1990/1991,1990,1991
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1990/1991,1990,1991
Uwe Eckel,06/07/1966,Germany,hannover-96,Season 1990/1991,1990,1991
Patrick GrÃ¼n,20/03/1968,Germany,hannover-96,Season 1990/1991,1990,1991
Jochen Heisig,06/10/1965,Germany,hannover-96,Season 1990/1991,1990,1991
Niclas Weiland,22/07/1972,Germany,hannover-96,Season 1990/1991,1990,1991
Michael Lorkowski,26/02/1955,Germany,hannover-96,Season 1990/1991,1990,1991
Andreas Nagel,07/11/1964,Germany,hannover-96,Season 1989/1990,1989,1990
JÃ¶rg Sievers,22/09/1965,Germany,hannover-96,Season 1989/1990,1989,1990
Karlheinz Geils,20/05/1955,Germany,hannover-96,Season 1989/1990,1989,1990
Bernd Heemsoth,10/10/1966,Germany,hannover-96,Season 1989/1990,1989,1990
Bastian Hellberg,27/10/1962,Germany,hannover-96,Season 1989/1990,1989,1990
Michael KÃ¶pper,17/11/1966,Germany,hannover-96,Season 1989/1990,1989,1990
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1989/1990,1989,1990
Nabil MaÃ¢loul,25/12/1962,Tunisia,hannover-96,Season 1989/1990,1989,1990
Neale Marmon,21/04/1961,England,hannover-96,Season 1989/1990,1989,1990
Axel Sundermann,23/01/1968,Germany,hannover-96,Season 1989/1990,1989,1990
Roman WÃ³jcicki,08/01/1958,Poland,hannover-96,Season 1989/1990,1989,1990
Hakan BiÃ§ici,01/08/1970,Turkey,hannover-96,Season 1989/1990,1989,1990
Bernd DierÃen,28/08/1959,Germany,hannover-96,Season 1989/1990,1989,1990
Martin Groth,20/10/1969,Germany,hannover-96,Season 1989/1990,1989,1990
Maximilian Heidenreich,09/05/1967,Germany,hannover-96,Season 1989/1990,1989,1990
Christos Orkas,25/08/1965,Greece,hannover-96,Season 1989/1990,1989,1990
Frank Pagelsdorf,05/02/1958,Germany,hannover-96,Season 1989/1990,1989,1990
JÃ¼rgen Prange,21/08/1965,Germany,hannover-96,Season 1989/1990,1989,1990
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1989/1990,1989,1990
Uwe Eckel,06/07/1966,Germany,hannover-96,Season 1989/1990,1989,1990
Jochen Heisig,06/10/1965,Germany,hannover-96,Season 1989/1990,1989,1990
Peter Radojewski,18/11/1968,Germany,hannover-96,Season 1989/1990,1989,1990
Niclas Weiland,22/07/1972,Germany,hannover-96,Season 1989/1990,1989,1990
Matthias Zimmerling,06/09/1967,Germany,hannover-96,Season 1989/1990,1989,1990
Michael KrÃ¼ger,28/05/1954,Germany,hannover-96,Season 1989/1990,1989,1990
Andreas Nagel,07/11/1964,Germany,hannover-96,Season 1988/1989,1988,1989
Ralf Raps,10/10/1960,Germany,hannover-96,Season 1988/1989,1988,1989
Karlheinz Geils,20/05/1955,Germany,hannover-96,Season 1988/1989,1988,1989
Bastian Hellberg,27/10/1962,Germany,hannover-96,Season 1988/1989,1988,1989
Michael KÃ¶pper,17/11/1966,Germany,hannover-96,Season 1988/1989,1988,1989
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1988/1989,1988,1989
Axel Sundermann,23/01/1968,Germany,hannover-96,Season 1988/1989,1988,1989
Holger Willmer,25/09/1958,Germany,hannover-96,Season 1988/1989,1988,1989
Peter Zanter,11/11/1965,Germany,hannover-96,Season 1988/1989,1988,1989
Thomas Zechel,25/01/1965,Germany,hannover-96,Season 1988/1989,1988,1989
Detlev Dammeier,18/10/1968,Germany,hannover-96,Season 1988/1989,1988,1989
Bernd DierÃen,28/08/1959,Germany,hannover-96,Season 1988/1989,1988,1989
GÃ¼nter Drews,09/07/1967,Germany,hannover-96,Season 1988/1989,1988,1989
Martin Groth,20/10/1969,Germany,hannover-96,Season 1988/1989,1988,1989
